title,category,content
"@广饶人 城乡低保标准发布！","房地产","7月26日，山东省民政厅网站发布《2019年二季度全省城乡低保标准一览表》，公开省市及各市、县(市、区)最低生活保障标准(元/月)。\n其中，东营各市、县(市区)最低生活保障标准为：400元/月到600元/月。\n具体标准如下：\n责任编辑：丰丽莎\n相关阅读\n速看！枣庄最新城乡低保标准发布！ 临沂城乡低保标准，城市506元/月、农村350元/月 民政部：截至5月底 全国共有城乡低保对象4400万人\n[责任编辑：杨凡、杨冬妮\n]\n想爆料？请登录《阳光连线》（ http://minsheng.iqilu.com/）、拨打新闻热线0546-8361801，或登录齐鲁网官方微博（@齐鲁网）提供新闻线索。齐鲁网广告热线0546-8361801，诚邀合作伙伴。\n"
"公寓VS独立房 首置者注意四件事","房地产","文：昱希子\n本报独家 谢绝转载\n买公寓还是买独立屋，似乎是一个被讨论了很久的问题。不过，对首次置业者来说，这仍然是一个新问题。他们第一次进入房市，常常把自己的喜好放在首位。喜欢公寓的人满心都是公寓的优点，青睐独立屋的人则满眼都是红砖绿树大庭院。殊不知，买房类型和自我喜好的关系不大，起决定性因素的还是预算和位置。\n虽然大多数地区，公寓的价格比独立屋便宜很多，但在不同地区，公寓价格也有所不同。比如，在远离悉尼中央区的地方，65万的预算可以买到一套宽敞的三居室独立屋，但在中央区，65万可能只够支付一套小的一居室公寓。那么，如何在有限的预算里买到适合自己的房子呢？\n位置和房型 取舍需得当\n房产机构First Home Buyer Buddy的联合创始人巴克斯特(Lisa Baxter)指出，买房的第一步是，通过与贷款机构或中介的交谈来制定预算。这一步很重要，“它将决定你能买什么类型的房子”。\n巴克斯特建议，列出自己理想的房子类型，包括哪些条件是必须的、哪些是自己想要的以及哪些是不可协商，这样可以减少在不合适的房产上浪费时间。\n制定预算和理想房的清单将帮助自己选择买房区域。如果理想房是公寓，但预算有限，那么可以考虑近中央区、离火车站近的区域。如果理想房是独立房，那么远郊的房子则比较符合预算。\n不过，对首置者来说，最富挑战性的是，需要在预算、位置和理想房之间做取舍。买家中介机构Rose and Jones的古迪(Lauren Goudy)表示，在需要做取舍的时候，应当考虑哪个对自己更重要。\n他举例道，如果预算合适，可以在位置较好，就业机会多的区域购买公寓，那绝对应该值得考虑，即使你的理想房是独立屋。\n古迪认为，在就业率高的、收入高的区域，房价往往升幅指数高，抗跌能力强。在这样的区域买房，是一件值得投资的事情。因此第一套房不一定要买到自己最心仪的房产类型。\n在公寓贷款方面，房产机构First Home Buyers Australia的董事辛格（Taj Singh)提醒道，有的银行或贷款机构对高密度地区的公寓有更严格的贷款政策。\n辛格说：“实际上，一些贷款机构会将某些郊区列入了黑名单，因为它们要么放贷过多，要么公寓供应将出现过剩。”\n通常情况下，这意味着购房者需要支付高达30%的首付款，但对独立屋，则没有类似的限制。\n独立房和公寓 优势各异\n买什么样的房还要看自己的工作和生活方式。如果工作忙，时间不宽裕，买公寓更适合，因为有物业公司来帮助维护公共卫生。如果时间较自由，预算也合适，可以考虑大的独立屋，因为业主有责任来维护建筑物、花园和街区的草坪。\n在费用方面，独立屋通常有更高的市政费和保险费，而且取暖和制冷设备的花费也更高，而公寓物业费则涵盖了管理费用及设施维护，包括游泳池或健身房等共享设施。\n另外，对声音敏感的首置者在购买公寓时，需要考虑到邻居的影响。巴克斯特表示，隐私和噪音通常是公寓的问题之一。如果年轻家庭有计划要孩子，也许独立房更加适合一些。\n巴克斯特说，“一般来说，人们住在独立房的时间会比住在公寓或联排房的时间长一些。”\n成本和潜力 需有比较\n虽然独立房的花费较高，但是，拥有一套独立房的主要益处是，土地在不断升值。巴克斯特表示，随着人口的增长，土地会越来越少，它的增值性也越来越高。\n另外，独立房还有其它的增值潜力，比如可以扩建或重建来提高房产的价值。而公寓则没有这个优势。公寓的业主们共享公寓下面的土地，不可能进行扩建或重建，但可以经过业主会同意，对外观进行翻修。\n任何事物都有两面性。巴克斯特提醒道，独立房的小问题也很多，比如水管坏了要修，围栏破损也要修。这都是拥有独立房的花费和成本。\n联排房价格居中 也可考虑\n如果需要在面积和预算之间平衡，联排房或连体别墅都可在考虑范围内。通常情况下，这些房子比独立房更便宜，而且也可以满足年轻家庭对庭院和隐私的需求。\n辛格表示，贷款机构对联排房或连体别墅的态度要好于公寓。\n他说：“有些联排房实际上给了你一块地，虽然要缴纳物业费，但远没有公寓那么高。”\n"
"阳光房地产基金(00435.HK)2019财年每基金单位分派27.3港仙","房地产","　　格隆汇9月4日丨阳光房地产基金(00435.HK)公布，截至2019年6月30日止年度，实现收益约8.51亿港元，同比增长4.1%；物业收入净额约6.53亿港元，同比增长5.6%。税后溢利15.91亿港元，同比增长10.3%。年度可分派收入467.3亿元，同比增长3.7%；每基金单位分派27.3港仙，同比增长3.0%；派发比率96.4%。\n　　董事会已通过派发末期分派每基金单位14.1港仙。连同中期分派每基金单位13.2港仙，相关年度的每基金单位分派合共为27.3港仙，按年上升3.0%。派发比率为96.4%，相比上一财政年度的96.7%。\n　　于2019年6月30日，总估值师附注就阳光房地产基金的物业组合估值为200.03亿港元，较去年上升6.7%。于2019年6月30日的资产净值相应上升7.6%至159.92亿港元，或每基金单位9.68港元。\n　　于2019年6月30日，阳光房地产基金录得的整体物业组合平均租用率为95.3%(2018年6月30日：98.2%)。写字楼及零售物业组合的租用率分别为94.0%及98.1%(2018年6月30日：97.8%及99.2%)，其续租率则分别为64%及74%(2017/18年财政年度：74%及80%)。于2019年6月30日，写字楼物业组合的平均现行租金为每平方尺港币35.5元，按年上升5.0%，而零售物业组合的平均现行租金上升2.6%至每平方尺港币75.8元。物业组合的平均续租租金增长为11.4%。管理人於成本控制方面高度自律。成本对收入比率由21.0%改善至19.8%，部分源自相关年度相对减少的租赁活动以致租赁佣金较低。\n(责任编辑：DF506)\n"
"10种伤不起的风水布局(图)","房地产","10种伤不起的风水布局\n　　风水之道看不见、摸不着，但若因此就对其置之不理，也许在不知不觉间，你的命运就发生了很大的变化。或许漏财、或许短命、或许遭遇病魔缠身。下面举例说明容易漏财遇病的10种具体风水布局错误。\n　　1、家里镜子太多\n　　镜子在风水学中性属阴寒，故很容易招邪，若是家中镜子放置太多则会造成夫妻耗财。即指这对夫妻很奢侈、浮华，不要的东西也会购买一大堆，支出渐渐超过收入，久而久之家里的经济状况就会愈来愈糟了。\n　　2、门柱跟门扇有弯曲或是破裂\n　　门柱，即固定和支持大门的四个面柱，门扇就是门本身，若门柱或门扇本身存在弯曲或者面有破裂，就代表了财神不进门，穷神反而容易进来。\n　　10种伤不起的风水布局/文：徐子越\n　　3、炉具或者饭锅破裂\n　　有些年纪大的老人对于坏掉的炉具或是饭锅总是舍不得丢掉，这种情况从风水学来说，会害主人永远不能翻身，财神也不会找上你。\n　　4、卧室有瓷砖的墙\n　　瓷砖对住家来说，一般广泛使用于厨房和洗手间的装修。但是有些卧室里面有人也直接贴瓷砖，但这样是不行的。因为瓷砖会脱落，相对的，也代表了家中财运会不好。\n　　5、夫妻的卧床三面靠壁\n　　有些人为了节省卧室空间，会让床铺三面靠墙，但这样的摆设会让卧床而睡人有种被囚禁在里面的感觉，而卧室又代表了暗财位，财位被囚禁起来，当然财运就无法光临。\n　　6、床离玻璃窗太近\n　　现代的大都市由于寸土寸金，往往楼前有楼、楼后有楼、楼边也有楼，这样就容易出现卧床过份靠近窗户的情况，使得卧室不能很好地保持其私密性。另外，由于城市变得日益繁杂，吵人的噪音也将穿过这扇并不太厚的玻璃窗而影响人的睡眠。“窗下多梦”的说法在广泛的实践中曾得到不少应验。据古老的风水书籍中记载，卧床太靠近窗户，也容易导致“红杏出墙”此说。\n　　7、床头嵌镜，招惹鬼魅\n　　在床头的位置镶嵌镜子，主人容易头疼、失眠。浪漫要讲原则和风水，可不能因为浪漫而影响了健康。许多年轻人把屋子装潢的标新立异。孰不知物各有序，悖之则受牵累。\n　　8、床上和地面凌乱会影响主人的运气\n　　在生活中，许多人不明白整洁能带给人好运的道理。其实，风水学并不像大家所想得那么复杂，它就在你身边。既不同有些人故意把它神秘色彩化，捧到了天上，也不同一些人根本就不懂风水，却说其是迷信，并踩到了脚底。风水论就在你身边，无处不在，简洁易懂。如同谁都知道衣着邋遢的人做不出大事一样，所以收拾好你所处的环境，给自己一个好心情，好运自然会来。\n　　9、卧室喜用整窗，忌用分开的两扇或多扇窗\n　　本来就是一面窗墙的事，却分成好几块，想来都麻烦，风水难怪也忌这一点。做事多有分歧，不能一气呵成。买房时要多看看。\n　　10、花草适合摆客厅不适合放在卧室\n　　卧室喜放大叶、阔叶的植物，用以增强夫妻之间的感情，增强主人的财运，做起事来得心应手，易得上司青睐。小叶花草会让主人陷入琐碎的境地，做事常有反复。\n"
"議員指一人租多戶聯開宅 捷運局：違約可終止","房地产","（中央社記者劉建邦台北4日電）台北市議員高嘉瑜發 現，有民眾以個人名義承租20多戶捷運聯開宅，每坪月 租金還比社會住宅低。捷運局回應，將發文告知承租人 ，有一人標租多戶應提出相關需求，否則將終止契約。\n民進黨籍北市議員高嘉瑜今天召開記者會指出，今 年初曾發生民眾涉嫌標下公家機關空屋，再對外出租， 引發爭議。她調閱捷運聯開宅出租資料，發現也有民眾 重複承租狀況。\n高嘉瑜說，依聯合開發大樓公有不動產住宅租賃契 約書規定，「契約租賃標的物，除經甲方同意，乙方不 得出借、轉租或委託他人等方法交予他人使用」。\n她調資料發現，有一名承租人租辛亥站聯開宅10戶 、蘆洲站18戶，共28戶住宅；另一人則承租小碧潭站20 戶住宅，還有人也以個人名義，租小碧潭站21戶，並當 成一般事務所使用。\n她認為，以個人名義承租捷運多戶聯開宅方式不合 理，懷疑有承租戶透過大量標租，再違反契約書規定轉 租，或把一般事務所當住宅出租，要求捷運局介入了解 承租戶實際使用狀況，至於承辦人員是否有行政懈怠或 放任及圖利承租人轉租狀況，應要移送檢調及政風調查 。\n出席記者會的捷運工程局資產及財務管理室副主任 邱靖棠指出，出租聯開宅公有不動產，是依大眾捷運系 統土地開發公有不動產租售自治條例規定，以公開標租 辦理，符合市場機制，且法令並無限制標租戶數、對象 。\n他說，捷運局出租包含房舍、辦公室等，過去就有 轉租狀況，民法也無規定不可轉租，但承租人要轉租， 會依租賃契約，要提前告知捷運局，若違反契約、社區 規約，像租給不良份子等狀況，會先通知承租人限期改 善，若不改善才會終止契約。\n他提到，承租人當初承租多戶，必須要先繳付2、3 個月押金，且聯開宅若閒置，也要負擔水電、管理費等 租金，才會鼓勵民眾長租，降低空置率，過去就曾提出 租賃9.5年租金優惠方案，換算後，租金是比周邊社區 住宅較低。\n他指出，針對一人標租多戶聯開宅，後續會正式發 文告知承租人，有類似狀況，應提出相關需求，否則就 可終止契約。（編輯：李錫璋）1080904\n"
"19060501提前还款通知","房地产","　　亲爱的融资易用户：\n　　您好!由于借款客户的资金用款到位，\n　　房保贷19060501 金额100万（原约定还款日期:2019-09-06）。\n　　于今天已提前还款，望周知。\n　　感谢您对融资易的支持! 祝您投资愉快!\n　　融资易 客服中心\n　　2019-09-03\n"
"大渡口区住房和城乡建设委员会关于2019年第十三批建筑业企业资质审查意见的公示","房地产","按照《行政许可法》、《建筑业企业资质管理规定》（建设部令第22号）、《建筑业企业资质管理规定实施意见》（建市〔2015〕20号）和《建筑业企业资质等级标准》（建市〔2014〕159号）的规定，经企业申报和区住建委审批科初审，区住房和城乡建委对重庆奋航建筑劳务有限公司、朵森建筑劳务（重庆）有限公司两家单位申请施工资质的申请材料进行了审查，并于 2019年9月4日进行了集体会审，现将评审意见予以公示（审查情况附后）。公示截止日期为2019年9月16日。\n1、公示期内，任何单位及个人均可对公示企业申请材料的真实性进行举报，单位举报应加盖公章，个人举报应署真实姓名和联系电话，举报应附详细证明，以便核查。\n2、公示期内，如企业对申报的人员、业绩情况及审查意见有异议，可以书面形式提供陈述材料，经法人签字确认并加盖公章后，于2019年9月4日前送大渡口区住房和城乡建设委员会审批科539室，逾期不予受理。申诉材料只能对申请材料进行解释和说明，但不得增加新的人员、设备和业绩等材料。申诉材料有弄虚作假的，将依法予以处理。\n联系地址：大渡口区文体路126号3幢5楼539室\n邮 编：400080 联系电话：68950778\n大渡口区住房和城乡建设委员会\n2018年9月4日\n2019年第十三批建筑业企业资质审查意见的公示\n"
"香港理工大学博士生交流团到松山湖交流平台","房地产","　　香港理工大学博士生交流团到松山湖交流平台\n　　香港工商界代表及香港理工大学博士生交流团团长李家杰、常务副团长施荣忻一行昨天下午莅临松山湖，就深化莞港两地企业及青年交流与合作搭建交流平台。\n　　交流团一行在市政协主席骆招群、市委秘书长吴志刚的陪同下，分别参观了松山湖国际机器人产业基地、华为终端总部项目、中国散裂中子源，实地考察东莞经济社会发展和科技创新情况。\n　　交流团团长、恒基兆业地产集团副主席李家杰表示，粤港澳大湾区建设是莞港两地共同面对的重大机遇。香港科技创新能力强，东莞制造业成熟，两地可以科技成果转换等方面互补。而第二次来到东莞的香港理工大学博士生孙冰夏表示，再次来到东莞感受到了城市的环境与经济的发展，有机会会再度赴莞进行深度学习交流。\n　　香港理工大学博士生孙冰夏：“以前一直觉得东莞是以制造业为主，现在觉得生态园（松山湖）开发得也不错，而且制造业在往高端方向发展。这次我是实实在在看到一些东莞，所以觉得还是很有收获的。”\n　　据了解，被定位为广深科创走廊中部脊梁的松山湖，目前已引进华为、中集集团、新能源、生益科技、易事特等一批国内外行业龙头企业，以及数百家发展潜力大、后劲足的中小型科技企业。而“国之重器”中国散裂中子源顺利通过国家验收，松山湖片区已不仅仅是东莞一张亮丽的名片，更是粤港澳大湾区经济新引擎。（记者 梁晓云）（来源：东莞阳光网）\n"
"劉世芳槓上韓國瑜！強調高雄經濟慘有數據 反譏「不信韓的票投我」","房地产","〔記者葛祐豪／高雄報導〕民進黨立委劉世芳指韓國瑜上任後，高雄三大經濟指標嚴重衰退，韓國瑜今天在臉書直播，點名劉世芳道歉，若不道歉，就呼籲左楠選民絕對不能票投劉世芳。對此，劉世芳強調她都根據數據，反譏韓的不信任度高達6成，「不相信韓國瑜的請把票投給我！」\n劉世芳日前於臉書表示，高雄三大經濟指標嚴重衰退，包括高雄市營利事業銷售額2015年至2018年，4年增加近8000億元、成長率18%是六都第一，但是2019年韓國瑜上任後，上半年僅成長0.29%，相較2018去年同期成長率7%以上，大幅縮水。\n韓國瑜今天回擊說，劉世芳完全抹黑無極限，高雄市府公布數字，今年1月到9月對高雄投資已達1800億元，協定促參590億元，今年全年共有約2400億元的投資，劉世芳 怎麼可以閉眼睛講黑話？\n韓國瑜要求劉世芳公開道歉，如果劉世芳不道歉，呼籲左營、楠梓選民絕對不能投劉世芳，因為劉唱衰高雄。他也呼籲，劉世芳講錯話沒問題，但要有勇氣承認錯誤。\n對此，劉世芳反批說，韓國瑜在上班日開直播罵她，但韓國瑜準備落跑選總統，不信任度已高達6成，「不相信韓國瑜的請把票投給我！」。\n劉世芳強調，高雄今年的促參案0元，是出自財政部網站，公布的2案，都是陳菊任內的案子，她完全沒「黑韓」。\n劉世芳說，她這兩天拜訪中小企業與建商，企業界說高雄的經濟不只「慘」，而是「慘慘慘」，市長不專心市政，只專心選總統，造成市府人事震盪，沒人幫高雄市發大財。\n劉世芳強調，高市府的回應是雞同鴨講，說稅收有增加，但100年至108年，高市府的賒借年年下降，代表花媽借的錢愈來愈少，地方稅卻是年年增加。至於高市府說稅收增加，沒人反對，但增加幅度不夠大。\n劉世芳也透露，新出爐的高市府預算書，編列行政院要給高市府的100億元補貼，韓市長應該跟蘇貞昌院長說聲謝謝。\n不用抽 不用搶 現在用APP看新聞 保證天天中獎　 點我下載APP　 按我看活動辦法\n"
"张军洲获批成为珠江人寿董事长","房地产","张军洲获批成为珠江人寿董事长\n2019.09.04 17:58:37新浪财经综合来源：每日经济新闻\n每经记者 袁园 每经编辑 廖丹\n9月4号，《每日经济新闻》记者从相关渠道获悉，张军洲已经获批成为珠江人寿保险股份有限公司（以下简称“珠江人寿”）董事长。\n公开资料显示，张军洲生于1962年8月，经济学博士，高级经济师。曾先后于中国农业银行任中国农业银行法规部副总经理，法律事务部总经理，基金托管部总经理，托管业务部总经理，广西区分行党委副书记（主持工作）、党委书记、行长，四川省分行党委书记、行长，公司与投行业务部总经理，公司业务部总经理；2017年3月至2018年7月任广东珠江金融投资有限公司总裁，现任广东珠江投资股份有限公司副总裁。\n记者注意到，张军洲的上任并非空穴来风，早在今年年初，珠江人寿就曾发布董事会换届公告。公告显示，珠江人寿第二届董事会任期已届满，公司已按法定程序进行了换届选举工作。根据珠江人寿股东大会选举结果，珠江人寿第三届董事会组成人员为：张军洲（拟任）、胡国萍、廖方和、韦典含、陈潮明、郭颂平、李仲飞、李铁立、包强、汤洪波、翟国涛，其中郭颂平、李仲飞、李铁立、包强、汤洪波和翟国涛为独立董事，张军洲董事任职资格自中国银保监批复核准其任职资格之日起生效。\n彼时，《每日经济新闻》记者就曾向珠江人寿内部人士求证张军洲任职董事长一事，不过并未得到正面回应。不过，随着张军洲任职资格的获批，意味着张军洲将成为珠江人寿的新任董事长。\n据悉，珠江人寿成立于2012年，总部位于广东省广州市，由广东珠江投资控股集团有限公司、广州金融控股集团有限公司、广东韩建投资有限公司、广东新南方集团有限公司、衡阳合创房地产开发有限公司、广东珠光集团有限公司和广东粤财信托有限公司等7家股东共同投资的综合性寿险公司，注册资本金67亿元人民币，是目前唯一的一家总部设在广州的寿险公司。\n"
"利安隆:关于持股5%以上股东股份解除质押及进行股票质押式回购交易的公告","房地产","公告日期：2019-09-04\n证券代码：300596 证券简称：利安隆 公告编号：2019-094\n天津利安隆新材料股份有限公司\n关于持股 5%以上股东股份解除质押\n及进行股票质押式回购交易的公告\n持股 5%以上股东天津利安隆科技集团有限公司保证向公司提供的信息\n内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。\n本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有 虚假记载、误导性陈述或重大遗漏。\n天津利安隆新材料股份有限公司（以下简称“公司”）于 2019 年 9 月 3 日收\n到持股 5%以上股东天津利安隆科技集团有限公司（以下简称“利安隆集团”）的告知函，获悉利安隆集团将其所持有的本公司部分股份办理了解除质押及进行了股票质押式回购业务，现将相关事项公告如下：\n一、股东股份解除质押的基本情况\n股东 是否为第一 质押 质押开始日期 质押 本次质押\n名称 大股东及一 股数（股） （逐笔列示） 到期日 质权人 占其所持 用途\n致行动人 股份比例\n利安隆 是 5,100,000 2018-9-4 2019-9-3 广发证券股 15.71% 融资\n集团 份有限公司\n合 计 - 5,100,000 - - - 15.71% -\n二、股东股份质押的基本情况\n股东 是否为第一大 质押 质押开始日期 质押 本次质押\n名称 股东及一致行 股数（股） （逐笔列示） 到期日 质权人 占其所持 用途\n动人 股份比例\n利安隆 是 5,100,000 2019-9-3 2020-9-3 广发证券股 15.71% 融资\n集团 份有限公司\n合 计 - 5,100,000 - - - 15.71% -\n三、股东股份累计被质押的情况\n截至本告知函发出之日，利安隆集团共持有公司股份 32,461,290 股，占公\n司总股本的 15.83%。其所持有股份累计被质押 9,490,000 股，占公司股份总数\n的 4.63%，占其所持有公司股份的 29.23%。\n四、备查文件\n1、《中国证券登记结算有限责任公司证券质押及司法冻结明细表》；\n2、《天津利安隆科技集团有限公司关于解除质押及办理股票质押业务的告知函》。\n特此公告。\n天津利安隆新材料股份有限公司\n董事会\n2019 年 9 月 4 日\n[点击查看原文][查看历史公告]\n提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。\n"
"市总工会主席柳金红到综保区指导“职工之家”建设工作","房地产","9月4日上午，市总工会主席柳金红、副主席祝小燕到北海综合保税区召开座谈会，研究指导园区“职工之家”建设工作。\n柳金红主席强调，综保区要紧紧围绕服务职工群众、促进园区基层工会健康发展的总体目标，主动借鉴其他模范“职工之家”建设经验，因地制宜，叠加多方资源，尽快研究制定出园区“职工之家”建设方案，打造一个有综保区特色的“职工之家”。\n管委会主任黄兴焕表示，园区一定会提高政治站位，紧抓服务企业职工的主线，最大限度发挥园区工会组织的作用，坚持高标准、严要求，认真规划建设一个充满活力、温馨，具有人文情怀的“职工之家”示范点。\n"
"【國泰風波】內媒《南方都市報》率先爆史樂山或將離職","房地产","內地傳媒《南都即時》昨日下午12時56分發表一篇題為「持續震蕩的國泰航空：兩高管辭任或換董事長，屢曝氧氣瓶排空隱患」的文章，文內提到國泰（0293） 董事長史樂山或將離職。 報道聲稱引述國泰控股人士消息指，國泰航空董事長盛傳即將離職，最大可能於9月15日前後離開，新人選已敲定。而國泰則是在今日收市後才公布史樂山呈辭消息。\n無獨有偶，內地官媒央視曾在8月中發表一篇名為「太古高層震怒：國泰航空後續還將換血」的文章，文章引述消息人士指，太古集團高層對國泰捲入反修例風波，甚至慫恿暴力活動的情況大為震怒，後續還將對國泰航空管理層進行進一步清理，不容許以某些利益綁架航空公司的聲譽和乘客的安危。\n而在8月16日，國泰行政總裁何杲（Rupert Hogg）、顧客及商務總裁盧家培辭任的消息是由央視新聞最先公布，當日內地多個網站在下午4時50分轉載央視新聞的消息，但國泰則在當日5時14分才刊登公告。 獨立股評人David Webb當時已批評，國泰人事變動是向北京最令人震驚的「叩頭」。\n相關報道：\n"
"《濒海交锋》业务员李峰全网揭秘《被光抓走的人》","房地产","　　近年来电影市场异常火爆，本人身边越来越多的朋友参与到影视投资的热情中了，经过朋友介绍，本人也了解到了一部电影叫《被光抓走的人》，本人习惯性的在百度上进行搜索，结果看到以下这些内容：\n　　于是本人添加了这个叫李峰的微信，几经周转之后他通过了我的添加，一开始本人以为此人是一个资深的影视投资人，经过多轮交流下来，原来他只是推销《濒海交锋》电影的一个业务员，发布这样的文章只是为了吸引你添加他的微信。\n　　听下来大致的情况就是别的项目都是问题项目，只有他们推销的《濒海交锋》才是好项目，票房才会刚刚的，但是人在做，天在看，这种人做的事情一定不会有好结果，好的项目是不会靠这种方式拉投资的，希望广大投资者擦亮眼睛，投资有风险，入市需谨慎!\n责任编辑：实习编辑3\n"
"中新网湖北 湖北新闻网 襄阳消防开展沿街商铺违规住人整治行动","房地产","襄阳消防开展沿街商铺违规住人整治行动\n发布时间：2019年09月04日 17:34 来源：中新网湖北\n　　中新网湖北新闻9月4日电 (杨俊 张岩岩)襄阳樊城区消防救援大队在汉江街道开展违规住人整治行动。\n　　截至目前，共检查了5200家，发现违法行为500处。\n　　违规住人、封闭逃生窗、私拉电线等都是违规现象，襄阳消防对沿街商铺违规住人整治行动时间至9月20日。\n　　检查组一行重点针对沿街商铺是否违规住人、是否封闭逃生窗、是否锁闭安全出口、堵塞、占用疏散通道、是否采用易燃可燃材料装修、违规存放易燃易爆物品、是否违章用火、用电、用油、用气以及乱接乱拉电气线路、是否在室内、公共走道内停放电动车充电、是否配置室内消火栓、灭火器等消防设施器材等一一进行了检查。针对现场检查的问题，检查人员当场指出并责令负责人立即整改并通过电视台进行了曝光。\n(编辑：丁喆)\n关键词：消防\n"
"2万一晚的民宿，贫穷限制了我的想象！","房地产","见道忘山者，人间亦寂也。\n见山忘道者，山中乃喧也!\n人称Uncle吴的吴国平，相信大家一定不会陌生。他是餐饮集团“外婆家”的创始人，叱咤美食界的教头人物。\n2014年，吴国平开疆辟土17年后，突然产生了“退休”的想法，他在餐饮市场主动为年轻一代让路，把管理交给了80后，就开始筹划自己职业生涯的最后一站。\n而做民宿，就是吴国平转换跑道后的新思路。“除了喜欢与年轻人交流，我还想和大自然交流。”\n2012年起，他走遍浙江的山山水水，终于决定在金华浦江县的野马岭村落脚。这个村子有着近600年的历史，自然风景与历史景观相互交融，颇有韵味，仿佛来了，就不想再离开......\n不舍，是Uncle吴为自己打造的世外桃源，也是都市人魂牵梦萦的心灵原乡。这里古木参天，溪水潺潺，泥墙黛瓦，青苔斑驳，一切还是记忆中外婆家的模样。\n经过两三年的精心打磨，山上的一些老房子已经“旧貌换新颜”，据说，其中一幢小楼一日的房价或将高达2万元，网友高呼“无人住”要变成“住不起”了。\n要知道，曾经的这个半山腰上的小村子，偏远、贫穷、山路蜿蜒难行。山上那几百间黄泥破房，早已人去楼空，留下一片萧条景象。\n当地人还流传着这样的俗语：“好女不嫁马岭男”，“要走不走马岭头，要住不住马岭脚”。\n但在吴国平眼里，它却纯粹得像一块未经雕琢的璞玉，让人舒服、窝心又治愈。千年榧树，600年的糙叶榆,云雾飘渺的群山，山间流淌的溪水，一切都散发着自然、淳朴的味道。\n吴国平说，要把这里打造成最美的“中国村”。他大手一挥，砸下了6000万，租下了整个破败的村子。\n还请来王宇虹和内建筑合伙人沈雷担任总设计师，对野马岭的30多幢老宅进行集中改造。\n中国好舌头华少(中)，著名室内设计师沈雷(右)\n吴国平的朋友圈里有那么六七个人，用他的话说，是“长大的文艺青年，都是有点小情怀的。”\n大家一合计，决定用现代人的审美和眼光，将古老的乡村符号保留下来，打造出一个真正的避世桃源。\n“适合现代人居住，又保留600年的历史，让人和历史保持一个合适的距离。”沈雷这样阐述他的设计理念。\n从2015年正式开工起，他们一直在尊重历史与自然的基础上，赋予老宅新的功能和生命，设计图纸一改再改。\n“一边要满足欲望，慢慢远离自然，但是又渴望自然，想要回归到青山绿水的家园里去。就是这么矛盾。”\n在这期间，吴国平曾在两种想法中犹豫不决。“改造古村有两种方式，或者当成博物馆一样供人看，或者是能用。我希望马岭是后者。”\n最后，他决定在马岭村这个几乎没有被现代化熏染过的化石一样的村庄里，制造出一个调和矛盾的奇迹。\n房子原有的石基、黄土立面，布满苔藓的黑瓦，以及粗糙的石阶小路，都被一一保留下来。\n生活功能的重置，也全部围绕自然运转，使之既有原始古朴的旧，又有时尚前卫的新。\n为了不对原生植被与道路造成破坏，他们拒绝使用大型设备。建造民宿所用的沙砾和钢材，都由村民亲自搬运上山。\n半山的泳池几个月才挖好，所有泥土由工人一点点背下山;整个民宿的排污系统，也在不紧不慢的节奏中实施完成。\n把老房子推倒重建，固然是省时省力的好办法，但充其量也是一个“假古董”，所以他们尽量保持房子的原貌，所有的夯土墙都原封不动，里面再砌上加固墙，用以隔热、隔潮。\n经过两年的修修补补，原先的大厅堂变成了书屋，猪圈改成了更衣室，甚至连粪坑也本着不浪费空间的原则，华丽变身成为理发屋。\n玻璃咖啡馆、露天泳池、树上SPA、挑空的健身房......在一众有着乡村情结的文艺青年的改造下，野马岭渐渐从一个无人问津的破村落，变成越来越有生活气息的高端精品民宅。它在设计之初，就保证了居住的高舒适性。\n山间湿气比较重，容易招来虫多的困扰，他们就采用灭虫的植物和装置，在开张前全部做好杀虫处理。\n每个房间也都铺设了地暖，装上除湿设备，就连床上的席梦思，也是吴宅同款，花了1万多元买来的。\n宽敞舒适的每一间卧室，都由吴国平在开放前亲自试睡过，一点一滴的打磨，把民宿雕琢得越来越完善，越来越美好，也给客人带来了无与伦比的居住体验。\n“2万元一晚的中国最壕民宿”，还未开放，就被外界传得沸沸扬扬。\n吴国平这样解释道：“因为所有房间都不一样，所以我们想按照平方来计价。其中面积最大的一幢有300平方米左右，我们称之为‘民国楼’，一楼有厨房、会议室、书房，二楼卧室有好几间，整幢可能是要这么多钱。”\n但他同时也强调，在近70间客房总数中，也有价格比较亲民的房间。”\n无论大规模的整村保护工作，还是在这基础上的高标准改造，都是不可复制的，吴国平希望在退休之后回到村里做个“服务员”，端茶倒水扫扫地，笑脸迎客话家常。\n不知是马岭村应该庆幸,遇到了让它重获新生的吴国平。还是吴国平应该庆幸,在茫茫苍翠中改造了这远古的“遗迹”。\n（来源：设计最前沿）\n"
