title,category,content
"淮北：站稳资源型城市转型C位 绿水青山就在家门口","旅游","　　中国江苏网讯 9月2日，“网聚美好安徽 见证五大发展”庆祝新中国成立70周年网络主题活动正式拉开帷幕。9月2日至9月3日，中江网记者与全国各地的数十位记者，抵达淮北市，开启这座皖北重镇的探访之旅。\n　　淮北，一座因蕴藏丰富矿产资源而建成的城市，地处皖苏鲁豫四省交界，历史悠久、人文荟萃。其中，凭借矿产资源优势，让淮北工业发展迅速，工业化率达50.2%，工业体系较为完善，年产原煤4300万吨。同时，对资源的开发利用，并没有让淮北人迷失，反而是更早的意识到了环保的重要。“全国文明城市”、“好人城市”、“安徽先进市”等一系列荣誉，充分证明了淮北在文明和谐、生态宜居方面做出的努力。\n　　产业转型\n　　千亿级新型煤化工合成材料基地发展蓬勃\n　　淮北市因煤而建、缘煤而兴，在为国家经济建设作出巨大贡献的同时，资源逐渐枯竭，濒临“矿竭城衰”的边缘。淮北新型煤化工合成材料基地，是淮北从“立足煤、延伸煤”到“超越煤”产业升级、城市转型的主战场。\n　　在基地内的中利发电淮北临涣煤泥矸石电厂，总经理刘明介绍，在政府的统筹帮助下，利用煤矸石、煤泥和混煤发电、供热，变废为宝，技术可以说是全国第一，为缓解华东地区电力紧张局面做出应有的贡献。临涣焦化董事长郑仁勇介绍，临涣焦化通过技术钻研，充分利用了淮北煤炭资源低硫、特低磷、顶装焦的优势，在市场上广受好评。\n　　基地重点发展以碳基新材料为主的先进合成材料和高端精细化学品，设计规划关键基础化工原料、精细与专用化学品、化工新材料三大产业板块。现已形成焦炉气深加工、纯苯深加工、煤焦油深加工三大产业链条和绿色阻燃剂、高端润滑油、功能型新材料三大产业集聚。\n　　新型煤化工合成材料基地正在优化转型、强势崛起。目前在建招商引资项目22个，总投资105.8亿元，其中在建项目10个，总投资30.2亿元，达产后可新增产值约100亿元。新开工项目12个，总投资75.6亿元，达产后可新增产值约200亿元。预计2020-2021年基地产值可突破500亿元。2023-2025年，基地产值可突破1000亿元。\n　　科技创新\n　　高端碳科技产业、绿色低碳新兴产业做强“组合拳”\n　　中江网记者来到陶铝新材料展示中心，见证了新材料在各方面的应用，感叹于淮北智造的强大。近年来，淮北市依托除了临涣煤化工基地，加快煤炭资源精深加工，做大做强新型煤化工合成材料产业;以煤炭中的“碳”成分为基础，培育发展量子碳素、石墨烯、碳纤维等高端碳科技产业外，“低碳”也是科技创新关键词。\n　　据介绍，淮北市以入选国家低碳城市试点和气候适应型城市建设试点为契机，大力发展陶铝新材料、电子信息、高端装备制造、新能源、生物制药、绿色食品、芳香制品等绿色低碳的战略性新兴产业，以及文化旅游、体育休闲、健康养老、互联网+新业态等现代服务业。\n　　生态文明\n　　昔日矿坑巧变秀美湖泊 市民享受家门口的绿水青山\n　　中江网记者初临南湖，微风轻拂、微波粼粼；柳枝摆动、鸟语花香，湖边休闲运动市民络绎不绝。谁曾想到，如此秀美的南湖此前竟然是采煤塌陷区。经过治理，南湖公园被评为国家4A级旅游景区，国家湿地公园。淮北市民每日都可免费欣赏家门口湖堤春晓、芦荻秋歌、荷塘清韵等22处景点，让记者羡慕不已。\n　　绿金湖治理前为闸河煤田采煤塌陷区，污水横流，房屋倒塌，是名符其实的城市“黑伤疤”。目前，绿金湖规划治理总面积约3.61万亩,总挖方量达3000万立方米。项目区位于淮北城市的主城区，连同南湖、乾隆湖、碳谷湖以及即将实施治理的北湖、朔西湖等六大塌陷湖泊，将加速推进“一带双城三青山、六湖九河十八湾”的城市特色风貌建设目标，还将对淮北区域小气候的改善起到重要作用。\n　　不光有水，还有山。在相山公园，曾经的石头山“脱胎换骨”，穿上了绿色的锦缎华裳。石头上种树绝非易事，几十年来，一代代淮北人前仆后继，独创“七步造林法”，解决了荒山绿化缺土少水、树苗难以成活的难题，为大地裸露的脊背点翠增色，成为市民休闲娱乐的绝佳去处。\n　　城市建设\n　　居住环境舒心了每年人口增加4万多\n　　2017年11月，淮北市被中央文明委授予“第五届全国文明城市”荣誉称号。据介绍，淮北市实施文明创建项目化建设，实施棚户区改造、老旧小区综合整治、城区路网改造等基础设施工程，不断优化群众居住环境，近年来，累计投入资金4.7亿元，完成老旧小区综合整治项目156个，整治背街小巷62条，实施了相山路、环山路等56条道路改造及绿化提升，新建改建大型综合停车场10个。积极推进创建示范点建设，通过示范点观摩和现场会，打造了安康社区、惠苑路社区、相城影巷、三家巷等一批创建示范项目，带动了全市文明创建整体水平提升，进一步优化了人居环境，提升了城市品位。同时，更加注重提升群众的生活品质，全力推进规范城区养犬和烟花爆竹禁放工作，构建“十分钟便民生活圈”，新建改造一批标准化菜市场、公厕、街心公园等生活服务配套设施，不断提升群众的幸福感和获得感。\n　　产业不断更新迭代，但城市的核心竞争力始终是人。在人口向大型城市导入的背景下，淮北实现人口“逆流”增长，常住人口增加4万多人，最终还是依靠百姓安居和乐业。\n　　精神文明\n　　从“小推车”精神到中国好人 煤城品格在延续\n　　“中国好人安徽多、安徽好人淮北多”的好人文化现象在这片土地上生根厚植。据统计，目前已有152位市民入选中国好人榜，人口占比位居全国地市前列。\n　　市文明办副主任杨体忠表示，淮北依托二十四孝之蔡顺“拾葚供母”故事发生地的人文基础、小推车参战支持淮海战役胜利的红色基因、建市59年孕育形成“燃烧自己、温暖他人”的煤城品格等优势，弘扬传承地方优秀传统文化，实施文明礼仪和诚信宣传教育，促进市民文明素质的不断提升。 （中江网记者芦艳摄像报道）\n"
"中秋小长假临近，赏月酒店、民俗文化游人气攀升","旅游","海上生明月，天涯共此时。距离中秋小长假还有一周时间，赏月、团圆、错峰游等为主题的中秋旅游预定早早进入了高峰期。记者从多家旅行机构了解到，为躲避暑期、十一客流高峰，今年更多人选择中秋出行，一些热门的赏月酒店、赏月餐厅更是预定走俏。\n可以说，如今在旅行中团圆、享受家庭共游的快乐，已逐渐成为大众出游时代多数人的过节时尚。驴妈妈旅游网数据也显示，相比五一、端午等小长假，今年中秋出游中，两代、三代同游人次占比提升约14%。\n与此同时，消费者对旅游品质的要求也越来越高。比如，白天打卡完主题乐园、名山胜水、文化古迹后，晚上更重视酒店住宿的环境。从今年中秋出游的酒店预定情况来看，除一些IP主题酒店火热外，相比其他小长假，湖边、海滨、乡村、山间等位置佳、品质好的酒店、民宿，由于便于家庭举行团聚活动，以及赏月，预定人气相对更高。\n对此，一些旅游平台也特别上线了“趣周边，赏月享团圆”中秋赏月专题，筛选出多主题赏月酒店，提供专属优惠，便于游客出行预订。\n此外，今年不少目的地、度假酒店也将举办丰富的中秋主题民俗活动，增加节日体验。比如，位于美丽乡村安吉白茶园中的帐篷客酒店，将举办中秋·奔月游园会，白茶月饼 DIY、放花灯许愿、手作纸灯笼、鱼儿奇遇记、泡泡魔力秀等8 种时尚特色玩法，颇受长三角家庭游客欢迎。\n值得关注的是，今年中秋出游中，“3+X”拼假游也备受消费者追捧。驴妈妈平台数据显示，选择“3+X”拼假长线游、在他乡过中秋的人次，同比增长超过28%。从目的地来看，国内丽江、厦门、敦煌、成都、桂林、三亚、广州、重庆、西安、北京等，出境游中日本、泰国、越南、新加坡、土耳其、俄罗斯等，都是消费者拼假游的热门。\n驴妈妈品牌发展部负责人李秋妍分析说，除了人少、景色美、重视精神满足外，价格便宜也是中秋出行考虑的主要原因。中秋多数长线产品，价格相比暑期降幅颇大，与9月淡季持平，是一年中价格洼地。对情侣、家庭来说，即便是轻奢产品，也能节省一笔不菲支出。比如，“日本本州6日5晚半自助跟团游”产品，中秋价格相比暑期降幅超过40%，在初次游日本的上班族中人气颇高。\n"
"柒婆慘慘豬 - 高慧然","旅游","因777票「高票當選」，獲任人口超過700萬的香港特區的特首而被坊間稱為柒婆的林鄭，近日跟商界開閉門會議，卻流出一段高度清晰的錄音，雖被質疑事件由柒婆自編自導自演，但傳媒仍如獲至寶。\n這段錄音，每一個字，自有有心人解讀、剖析、深研，我比較關注的是柒婆像怨婦似訴苦的那一段，「我現在要出去非常困難，我沒有出過街，沒有去過商場，又不能去髮廊。我甚麼都不能做，因為社交媒體會廣傳我的行蹤。」真係慘慘豬囉。要不是事先知道說話的人是林鄭，我還以為是「安心事件」後被迫潛水的那個「心」。上位中的藝人，後生、靚女，貪靚，喜歡行街逛商場扮靚，但失卻行動自由，因為一外出就被媒體追蹤。\n不能去髮廊的柒婆，每一次出來見傳媒，頭髮必精心打理過，我們這麼多冤大頭納稅，支付她能力與收入絕不相符的高額薪酬，足夠她每天喚不同的髮型師上門護理她的頭髮，再call按摩師上門做全身按摩。\n好好一個香港，被她搞成這個樣子，6月至今，至少1117人被捕，多人受傷，7條人命、3隻眼睛，無數人慘遭虐打，831太子地鐵站打死示威者的傳言更甚囂塵上……這個滿手人血的始作俑者，深感委屈的居然是無得行街shopping去髮型屋！要多麼麻木冷血的物種，才說得出這一番話？借用一句在街頭質問警察，而慘遭警察群毆後被抓捕的一個學生的話：「係咪良心唔見咗？」我其實知道答案：從來就沒有良心。\n高慧然\n電郵 :kowaiyin2004@yahoo.com.hk\n"
"三大航引进ARJ21-700飞机","旅游","　　2019年8月30日，中国国际航空股份有限公司 、中国东方航空股份有限公司、中国南方航空股份有限公司分别与中国商用飞机有限责任公司签署飞机购买合同。三家航空公司计划各引进35架ARJ21-700飞机，本次签约订单共计105架。至此，中国商飞公司共收到来自22家客户的596架ARJ21-700飞机订单。\n截至目前，中国商飞公司已向成都航空和天骄航空交付14架ARJ21-700飞机，先后开通28条航线，通航城市31个，运送旅客逾 47万人次。自ARJ21-700飞机投入运营以来，中国商飞公司坚持以客户为中心，以市场为导向，持续开展飞机设计优化、不断完善运营支持体系，保障飞机航线运营平稳顺畅。\n国航、东航、南航是我国机队规模最大、航线网络覆盖最为广泛、运营经验最为丰富的三家航空公司。本次签约是ARJ21-700飞机市场化开拓过程中的重要里程碑，将为后续规模化运营打下良好基础。 来源：中国商飞网站返回搜狐，查看更多\n"
"中秋小长假临近，赏月酒店、民俗文化游人气攀升","旅游","海上生明月，天涯共此时。距离中秋小长假还有一周时间，赏月、团圆、错峰游等为主题的中秋旅游预定早早进入了高峰期。记者从多家旅行机构了解到，为躲避暑期、十一客流高峰，今年更多人选择中秋出行，一些热门的赏月酒店、赏月餐厅更是预定走俏。\n可以说，如今在旅行中团圆、享受家庭共游的快乐，已逐渐成为大众出游时代多数人的过节时尚。驴妈妈旅游网数据也显示，相比五一、端午等小长假，今年中秋出游中，两代、三代同游人次占比提升约14%。\n与此同时，消费者对旅游品质的要求也越来越高。比如，白天打卡完主题乐园、名山胜水、文化古迹后，晚上更重视酒店住宿的环境。从今年中秋出游的酒店预定情况来看，除一些IP主题酒店火热外，相比其他小长假，湖边、海滨、乡村、山间等位置佳、品质好的酒店、民宿，由于便于家庭举行团聚活动，以及赏月，预定人气相对更高。\n对此，一些旅游平台也特别上线了“趣周边，赏月享团圆”中秋赏月专题，筛选出多主题赏月酒店，提供专属优惠，便于游客出行预订。\n此外，今年不少目的地、度假酒店也将举办丰富的中秋主题民俗活动，增加节日体验。比如，位于美丽乡村安吉白茶园中的帐篷客酒店，将举办中秋·奔月游园会，白茶月饼 DIY、放花灯许愿、手作纸灯笼、鱼儿奇遇记、泡泡魔力秀等8 种时尚特色玩法，颇受长三角家庭游客欢迎。\n值得关注的是，今年中秋出游中，“3+X”拼假游也备受消费者追捧。驴妈妈平台数据显示，选择“3+X”拼假长线游、在他乡过中秋的人次，同比增长超过28%。从目的地来看，国内丽江、厦门、敦煌、成都、桂林、三亚、广州、重庆、西安、北京等，出境游中日本、泰国、越南、新加坡、土耳其、俄罗斯等，都是消费者拼假游的热门。\n驴妈妈品牌发展部负责人李秋妍分析说，除了人少、景色美、重视精神满足外，价格便宜也是中秋出行考虑的主要原因。中秋多数长线产品，价格相比暑期降幅颇大，与9月淡季持平，是一年中价格洼地。对情侣、家庭来说，即便是轻奢产品，也能节省一笔不菲支出。比如，“日本本州6日5晚半自助跟团游”产品，中秋价格相比暑期降幅超过40%，在初次游日本的上班族中人气颇高。返回搜狐，查看更多\n"
"燃气灶台面，选不锈钢还是玻璃？过来人说了大实话，别买错了！ - 杏花岭新闻网","旅游","俗话说，民以食为天。我们人类想要获取能量就必须吃饭。而我们的一日三餐，都产生于厨房，厨房里的燃气灶就是我们必不可少的一样工具。为了更方便的制作饭菜，一般都会为燃气灶配备一个台面，关于台面材料的选择，一般有两种，一种是不锈钢，一种是玻璃，那么燃气灶台面，到底蹿不锈钢还是玻璃呢，我们来听听过来人是怎么说的，过来人说了大实话，别买错了！过来人主要给我们分析了两者的优缺点，了解了优缺点之后，你自然就知道怎么选了！\n一、不锈钢台面\n过来人首先说的是不锈钢台面。他说，不锈钢的最明显的一个优点就是强度大，在平时煮饭炒菜的过程中，就会遇到再强力的磕磕碰碰，台面也不会受到很大的损害，如果耐碰撞性比较好。其次，它还有一个优点，就是耐高温，稳定性比较好，灶台平时的工作就是炒菜，肯定时离不开高温的，在高温的环境下，它也不会变形，所以实用性是比较强的！\n当然，它也存在一定的缺点。它最大的缺点就是美观性比较差，虽然强度大，但是在平时使用过程中，特别容易留划痕，如果用钢丝球清洁台面的话，就会在上面留下细密的划痕，很影响美观性，所以家里用的是不锈钢台面的话，平时一定要避免硬物在上面摩擦，以免造成划痕。其次，它还有一个缺点，就是防腐蚀性比较弱，用久了就会生锈，这是过来人的大实话！\n二、玻璃台面\n接着过来人又给我们解释了玻璃台面的优缺点。它的优点是比较美观，整体看上去是很漂亮的，而且也比较大气，就算时间用久了，也不会出现表面光泽度变差的情况，平时只要清洁保养的话，就能像新的一样；除了这个优点之外，它的耐腐性也比较好，平时使用的时候，不会轻易出现锈渍和划痕；而它的缺点刚好是不锈钢的优点。最大的缺点是不耐热，在平时使用的过程中，或者是安装不合理的话，很容易出现玻璃爆炸的情况，不过只要正确使用，发现爆炸的概率还是很小的！\n综上，燃气灶台面，选不锈钢还是玻璃？听了过来人的大实话，别买错了！其实两者都有自身的优点和缺点，所以在选择的时候，最好根据自身的实际情况和喜需求来选择，如果更看重外观的话，那么更建议选择玻璃台面，如果是经常喜欢煲汤的话，那么建议选择不锈钢台面！\n本文系原创，欢迎关注！图片来自网络，如有侵权，请联系删除，谢谢！\n"
"免费高中招生研讨会8日法拉盛举办(图)","旅游","/ad/U386P5058T12D27F90DT20190717140430.jpg|http://ny.uschinapress.com/spotlight/2019/07-17/169020.html|南方航空杯侨报《羊城印象》征文大赛\n"
"「多里安」蹂躪巴哈馬奪5命","旅游","颶風「多里安」（Dorian）登陸巴哈馬阿巴科群島（Abacos）造成最少五人死亡後，前日於大巴哈馬島（Grand Bahama）停留逾40小時。多里安目前減弱為三級，預料稍後向美國移動，未知會否登陸。\n多里安持續風速昨日早上減弱至每小時193公里，由最強五級降為三級颶風，但威力依然強勁，並停留在大巴哈馬島近兩日，繼續造成嚴重破壞，廣泛地區出現水浸。其中大巴哈馬島機場積水深近兩米，多間民房被浸至沒頂，有庇護中心亦被洪水淹浸，災民需再緊急疏散到其他地方，當局收到近2,000個水浸緊急求援報告。\n巴哈馬總理明尼斯表示，颶風破壞大量房屋和建築物，是一場歷史性災難，損失目前難以估計，國家現在首要工作是搜救。美國海岸防衞隊已派員協助，將傷者送到其他島上。\n美國國家颶風中心指，多里安今日黃昏或接近佛羅里達州，然後北上趨向喬治亞和南卡羅萊納州，未必會登陸，但警告只要很小改變，風眼就會改為趨向陸地。當局未有掉以輕心，早已下令逾百萬民眾撤離，部份收容中心已經爆滿。\n佛州昨日已開始感受到「多里安」的威力，下起大雨和刮強風，氣象部門警告或會有龍捲風出現，呼籲民眾盡量留在室內。航空網站顯示，昨日有逾1,000班航班因颶風取消，主要受影響的是奧蘭多、勞德代爾堡和邁亞密機場，預料航空服務會繼續受阻。\n美聯社/路透社\n"
"先行示范区丨奋力打造现代城市文明典范 手机java软件下载，康帅卡盟，白药子","旅游","手机java软件下载，康帅卡盟，白药子\n这个夏天，深圳人的文化生活里，有这样一幅幅画面：\n7月底，为期四天的南国书香节暨深圳书展落幕，虽然期间雷电暴雨不断，场内却日日爆满。据统计，书展吸引了近50万人次读者，主分会场图书馆零售超过千万元；\n第十五届精神文明建设“五个一工程”入选作品名单发布，深圳共有4部作品入选：歌曲《再一次出发》《信仰》，广播剧《大爱人间》，电视剧《黄土高天》，一批新时代文艺精品，不断满足市民对美好文化生活的期许；\n一场接一场的优质展览，排满了深圳人的时间表：“大潮起珠江——广东改革开放40年展览”“大汉海昏侯”“宋文治诞辰100周年深圳特展”……展览人气十足，周末时甚至需要排长队才能进场。\n在深圳书城中心城，市民徜徉书海间，常见读者席地而坐，专心阅读。（资料图片）深圳特区报记者刘羽洁摄\n这一幅幅画面的背后，正是深圳文化创新的鲜活实践与傲人成果。近年来，深圳以“文化创新发展2020”为抓手，传播精神文明，繁荣文化事业，兴盛文化产业，让城市文化面貌蒸蒸日上，活力十足。\n如今，《中共中央国务院关于支持深圳建设中国特色社会主义先行示范区的意见》将城市文明典范作为深圳的战略定位之一，要求深圳成为举旗帜、聚民心、育新人、兴文化、展形象的引领者，率先塑造展现社会主义文化繁荣兴盛的现代城市文明。这是中央的殷切期待，也是深圳的使命担当。\n以梦为马，深圳文化正在策马扬鞭，一路前行，洒下一路芬芳。\n◆◆\n明德引领风尚擦亮文明底色\n◆◆\n“市民是文明城市的创造者，也是文明城市的受益者。每位市民都应当以主人翁的姿态，大力支持文明城市创建，从身边小事做起，从日常行为做起，争当文明市民，争创文明城市。”最近，一封“文明城市共建共享倡议书”在市民中热传，收获热烈回应。\n近期，深圳扎实开展文明城市创建“查问题、补短板、促提升”行动，文明创建“十大行动”齐头并进，带动城市各项工作的深刻提升，将精神文明建设浸润到城市的方方面面。\n因文明而闻名，文明，已经成为深圳闪亮的城市名片。\n多次荣获全国文明城市称号的深圳，在全市上下大力弘扬社会主义核心价值观，不断完善文明城市建设长效机制，提升市民文明素养和城市文明程度。目前，深圳已探索出一条以法治促进文明、以机制保障文明、以文化滋养文明、以科技助推文明、以共建共享文明、以传播弘扬文明的崭新路径。\n国无德不兴，人无德不立。\n近日，第十六届深圳关爱行动十佳爱心人物揭晓，他们当中有帮助听障儿童走出无声世界的残疾人工作者，也有四年如一日用爱守护朋友的小学生，还有为爱助行的暖心的哥……这些最美深圳人默默付出，无私奉献，温暖着城市的每一个角落。同时，深圳还涌现了一批道德模范、中国好人、新时代好少年、南粤最美少年等榜样人物，他们以凡人善举诠释着社会主义核心价值观的内涵，成为城市爱心光谱里的最亮色彩。\n街头随处可见的社会主义核心价值观公益广告、“新市民培训”为来深市民上的文明素养“第一课”、以“做一个有道德的人”为主题的各种青少年德育活动……深圳正努力将社会主义核心价值观融入市民教育全过程，以明德引领风尚，通过教育引导、舆论宣传、文化熏陶、实践养成、制度保障，形成向上向善的力量，使社会主义核心价值观内化为人们的精神追求、外化为人们的自觉行动。\n第二届全国帆船青少年俱乐部联赛（深圳站）比赛现场。（资料图片）深圳特区报记者郑东升摄\n手机java软件下载，康帅卡盟，白药子\n◆◆\n以人民为中心提升文化“获得感”\n◆◆\n上周六，在福田区图书馆数字化阅读空间，一场由职业摄影师带来的关于单反摄影后期制作的讲座正在举行，每位听众在听讲的同时，还可以即时在电脑上进行操作。“很欢迎这样的公益讲座，听完后自己也有了很大的提高。”现场一名摄影爱好者告诉记者。\n暑假里，深圳各大图书馆、书城都呈爆满之势，各种文学讲座、民俗文化展览、创客训练营等活动更是为市民的文化生活增添亮色，这个周末就有多场活动在深圳各个公共文化空间举行：在深圳图书馆，“深圳记忆 传统手工艺展”展出各色深圳手工艺，带领市民去打捞“深圳记忆”；在中心书城的“深圳晚8点”，作家周婉京与观众一起走进电影大师伯格曼的世界；罗湖书城则邀请了作家张小娴、苑子文与读者见面，现场火热。\n持续不减的阅读热情，是深圳这座“全球全民阅读典范城市”的常态。今年4月，中国新闻出版研究院发布国民阅读调查报告，并首发城市阅读指数排行榜，深圳在城市阅读指数、城市个人阅读指数、城市公共阅读服务指数三项榜单上均居首位。\n为建成普惠性、高质量、可持续的城市公共文化服务体系，深圳不断创新做法、完善机制，为市民畅享美好文化生活提供有力保障。目前，全市共有公共图书馆650家，各类自助图书馆296台，“一区一书城，一街道一书吧”的战略布局持续推进，打通文化服务的“最后一公里”。\n正值建市40年，备受期待的新一轮文化设施建设已正式启动。深圳歌剧院、中国国家博物馆 深圳馆、创新创意设计学院等“新十大文化设施”完成选址，正逐步推进，“十大特色文化街区”的建设也正在进行。除此之外，深圳还将规划建设31个市级及51个区级大型文体设施，超过100个文体设施将在未来分期分批投入建设。\n值得期待的，还有每年都在焕发新精彩的城市文化菜单。深圳在2017年首创城市文化菜单，打造了“一带一路”国际音乐季、深圳设计周、国际科技影视周、国际摄影大展等对标国际一流的文化活动品牌。“月月有主题，全年都精彩”，城市的文化品牌在淬炼中不断提升，成为深圳着力打造全球区域文化中心城市和国际文化创新创意先锋城市的鲜活注脚。\n◆◆\n聚焦文化创新聚力产业发展\n◆◆\n今年暑期档最火爆的电影无疑是正在上映的《哪吒之魔童降世》，影片被称为“国漫之光”，深受好评。而在70家参与该片制作的公司中，就有6家来自深圳，他们共同为整部影片的精良特效提供了强有力的技术支持。\n深圳的文化产业实力可见一斑。目前，深圳文化企业超过5万家，从业人员近百万人，文化产业增加值占GDP的比重达7.9%，成为增强城市文化软实力和综合竞争力，加快转变经济发展方式、带动深圳经济快速健康发展的重要引擎之一。\n深圳作为全国首批文化体制改革综合性试点地区之一，2004年就将文化产业确立为四大支柱产业之一，并出台了国内第一个文化产业促进条例，随后又发布了10余个文化产业政策或规划，涉及金融支持、产业空间、产业内细分行业专项政策等，去年深圳还制订了《关于加快文化产业创新发展的意见》及配套政策，大力扶持文化产业发展。\n近年来，深圳文化产业精彩谱写“文化+”大文章，从浅层相加迈向深度相融，培育更多新型文化业态。\n深圳在全国率先提出“文化+科技”的产业发展新模式，充分发挥高科技优势，赋予传统文化以新形式、新内容，着力提高文化企业的研发能力和文化产品的技术含量，代表企业腾讯已进入世界500强企业行列，华侨城和华强方特连续入选全国文化企业30强；“文化+旅游”让“诗与远方”交相辉映，在总结以华侨城、华强方特为代表的主题公园发展模式的基础上，深圳打造出集聚文化旅游、文化演艺、文化艺术、文化相关产品制造等业务板块的文化产业集群，为相关产业的融合发展、业态创新和品质提升提供了有效途径；作为国内第一个被联合国教科文组织认定的“设计之都”，深圳把设计作为一种创新力量，引领城市发展，把文化资源变成尖端生产力。据统计，深圳目前有6000多家较大的设计企业和近20万专业设计人员，设计产业每年产值约230亿元，带动工业产值数千亿元。\n手机java软件下载，康帅卡盟，白药子\n同时，深圳还不断促进文化与互联网、金融、商业、体育、时尚等产业的深度融合，促成新的产业形态叠加、裂变，源源不断释放出新的产业动能。\n潮平两岸阔，风正一帆悬。\n回应时代召唤，不负人民期望，以城市文明典范为战略定位，以率先塑造展现社会主义文化繁荣兴盛的现代城市文明为目标，深圳文化巨轮远航，正当其时。\n内容来源：深圳特区报、深圳新闻网\n如需转载，请注明以上内容在看\n"
"南非牧師潛水撿漁具 誤射長矛貫穿頭部命保住","旅游","一位南非 的牧師在上月31日到海邊潛水時發生了可怕意外，當天他帶著長矛準備出海潛水，但當他在海裡撿拾漁具時，卻誤按了長矛的發射器，導致長矛射穿了他的頭部，路人見狀後立即將他送醫，所幸牧師在手術 後平安無事，醫生表示因為長矛剛好錯開了他的大腦才撿回一命。\n根據英國《太陽報》報導，這位牧師名叫哈洛威爾（Connie Hallowell），當天他前往南非的史考特堡海灘（Scottburgh Beach）準備潛水捕魚，但就在他潛入水中不久準備撿拾釣魚用的鉛墜時，失手誤射了手中的長矛，導致他的頭部當場遭長矛貫穿，長矛從他的右臉頰貫穿至左耳，並卡在眼球後方，但哈洛威爾當下沒有昏迷，而是忍著疼痛爬回沙灘 。\n當哈洛威爾爬回沙灘時，當地人發現了他，他們將卡在他頭部的長矛修短，接著哈洛威爾被直升機送到德本（Durban）的金斯威醫院（Kingsway Hospital），之後又被轉診至彼得馬利茲堡（Pietermaritzburg）的聖安妮醫院（St Anne's）才將長矛取出，醫生表示哈洛威爾非常幸運，長矛剛好錯開了他的大腦和眼球，所以才能保住性命，預計康復之後他的視力也不會受到影響，而哈洛威爾則說「大家好，感謝所有的祈禱，真的很感激。」\n事實上，在2017年也曾發生類似的事件，一位漁夫的頭部遭金屬桿貫穿，從他的耳朵穿過他的頭骨，但他卻相當幸運地活了下來，醫生表示如果金屬桿在高出幾毫米，這位漁夫就有可能因此喪命。\n"
"“当代脱线青年调查”：超三成年轻人喜欢独自旅行","旅游","新京报讯（记者 王胜男）当90后、00后逐渐成为消费的主力军，大众对于这一人群的关注度也在持续升高。近期，穷游网联合刺猬实习发布的《会玩的中国人：当代脱线青年调查报告》（简称“《报告》”）显示，在对旅行的态度上，90后、00后都有着专属的特征，他们更爱独自出行，爱好美食和自然景观、喜欢制作旅行vlog。\n《报告》数据显示，当代年轻人更愿意和朋友、伴侣一起出行，同时也追求旅途中的个人空间，选择独自出行的用户高达35.61%。\n虽然短视频带火了不少“网红”目的地，但《报告》显示，以自然景观为主的旅游目的地成为当代年轻人的首选，其次是以人文景观为主的旅游目的地。相比之下，只有9.67%的年轻人会选择“网红打卡地”作为旅游首选目的地。\n在出游花费上，美食、当地玩乐、酒店成为年轻人出游主要花费领域。《报告》显示，年轻人对于美食的热衷程度极高，超过70%的年轻人愿意在美食上多支出费用。在住宿方面，不同年龄层的消费者需求差异明显，24岁以下的调查者更愿意选择青年旅馆，认识志同道合的玩伴、共同玩乐。随着年龄的增长，在住宿上会更加追求私人空间，在35岁以上的调查者中，选择三星酒店的比例近50%。\n此外，“晒旅行”也成为年轻人旅途中不可缺少的一部分。数据显示，只有6.88%的年轻人明确表示不会“晒旅行”。更有趣的是，在35岁以上的调查者中，有48.65%的人表示会把旅行见闻发到朋友圈。出行后，也有超过60%的年轻人会通过撰写攻略、制作旅行vlog、在旅游平台上分享旅游经历、做旅行手账等形式去记录旅行。其中，95后、00后更喜欢通过vlog记录旅行，30岁以上的旅行者喜欢以攻略的形式记录旅行。\n新京报记者 王胜男\n编辑 李铮 校对 李项玲\n图片 穷游网供图\n"
