title,category,content
"湖北刀手血洗小學8死2傷","教育","9月2日開學日，各地學子開心返學，但對湖北恩施市白楊坪鎮朝陽坡小學學生來說，這天卻成為他們血濺校園的恐怖日。一名持刀男子闖入校園無差別攻擊學童，造成8死2傷；警方接報趕到將疑兇制服押走，其作案動機與目的不明。疑兇曾因挖掉女友一隻眼睛坐了八年監，去年刑滿釋放。\n當地警方表示，2日上午8時許，正是開學第一天，疑兇闖入朝陽坡小學校園，揮刀無差別追斬學生，導致10人重傷，送院後有八人證實不治；疑兇其後被捕，他年約40歲，未婚，是朝陽坡本地人。事件在當地引起恐慌，當局全力組織救治、心理疏導等善後工作。恩施市教育局派人到醫院了解情況，市政法委、公安局、衞健局亦派員到場跟進協助。\n當地一名吳姓村民透露，疑兇名叫于華，曾因挖掉女友一隻眼睛被判入獄八年，去年5月刑滿獲釋，「他去年回家時神經就有點問題，不發作時候沒事，一發作起來就不講話，一個人坐在那裏發呆不出聲，有時會拿起椅子往地上摔。」網民對學童遭無辜砍殺感憤怒，聲討兇犯之聲不絕。內地校園暴力案不斷；去年6月上海一所小學外，一名男子刺死兩名學童。去年4月陝西省榆林市米脂縣中學，一名因被欺負而尋求報復的學生在校園亂刀砍同學，造成9死10多傷。\n新浪網\n"
"新生向父母要 4000 生活费遭拒 发帖求助：2000 根本不够花","教育","近日，一个大一女生的求助帖走红网络，她希望母亲给自己每月 4500 元的生活费，但却遭到了母亲的拒绝。她觉得自己很委屈，认为一个月 2000 元的生活费根本不够花。\n如今正值开学季，生活费成了不可回避的话题。对于大学生来说，他们每个月的生活费是多少呢？记者走访了四川大学、成都大学、四川音乐学院等学校，了解当前大学生每个月究竟使用多少生活费。\n生活费普遍在 1500-2000 元\n个别学生 3000 仍不够\n根据记者走访调查，大部分大学生的生活费都在 1500-2000 元之间，少部分学生在 1000-1500 元之间，还有个别学生的生活费在 3000 元以上。\n就读于四川大学的孙萌萌一个月有 2000 元的生活费，\" 基本够用，一般就是吃饭和买一些日用品、衣服之类的。\"\n西南民族大学学生龙鹏的生活费一个月 1200 元，他表示这个数额 \" 还是需要节省一点才够用。\" 龙鹏为了补贴自己的生活费，会不时进行街演赚钱，\" 我本身是玩吉他的，钱不够用的时候就会出去唱歌，一般一个月可以赚 1000 多元。\"\n而四川大学一位不愿意透露姓名的同学告诉记者，他一个月 3000 元的生活费根本不够，\" 除了吃饭还会用于一些娱乐活动，3000 元根本不够。\"\n根据挖财记账发布的《2019 大学生消费报告》（以下简称报告）显示，大学生月均生活费超过 2000 元的城市有北京、上海和杭州，而成都大学生的平均生活费为 1900 元。\n男女消费有别？\n男生称每月 1000 块买游戏装备\n在大众的印象中男生更省钱，而报告显示的结果恰好相反。报告指出，按性别划分，全国统计大多数男生的均月生活消费要高于女生，达到 1600 元，而女生更勤俭，生活消费为 1200 元。\n数据显示，男生更偏爱的数码 3C 占据了购物支出的绝大部分，此外还有游戏开销。\n就读于四川财经职业学院的吴同学告诉记者，他一个月有 2000 元的生活费，自己会拿出 1000 元用于购买游戏装备，\"100 元抽一次游戏皮肤，连抽 10 次可以免费送 1 次，所以我一般会直接买 10 次。\"\n而四川华新现代职业学院学生骆雨则表示，她一个月 2000 元的生活费绝大多数都会用来买衣服，\" 有时候买衣服用光了钱，我就会去兼职做模特，赚一些零花钱。\"\n成都大学学生刘涵是学校汉服社的社长，购买汉服是他生活费支出的一大笔花销。刘涵告诉记者，汉服便宜的几百元，贵的上千元，\" 有的社团成员有一衣柜的汉服，价值接近万元。\"\n报告显示，购物仅占大学生生活开销的第三名，而前两位分别是餐饮和人情社交，人情社交的支出占据大学生生活费的 21%。\n生日会、同乡聚餐、学生会聚餐、毕业聚餐、节假日聚餐，各种各样的聚会，丰富了学生的校园生活，也增加了生活花销。\" 参加的社团有时候会聚餐，朋友之间也会出去吃饭、玩游戏，其实我的社交支出还挺多的。\" 成都大学学生汪洋说。\n老师建议：\n大学生应养成理性消费习惯\n究竟大学生是否需要进行理财呢？记者采访了成都几所大学学生发现，大学生对此事看法有所不同。\n\" 我自己会存一小部分钱，用于应对不时之需。\" 就读于成都大学的学生陈益告诉记者，不同于简单存钱，她了解到班上有些同学还会进行股票和期货的投资理财，她很认同这种做法，她认为有计划的理财可以使自己更加理性的消费。\n而来自四川音乐学院的学生杨薇则表示没有必要进行理财。她告诉记者，\" 目前自己每月生活费在 1500 元左右，足够自己正常开销，但要剩下钱来进行理财，还是很困难。\" 据了解，杨薇同学每月生活费大多用于衣物购买。\n从调查结果来看，大部分大学生的消费观念还是较为理性的，但也有部分学生也存在冲动消费的心理。对此，四川华新现代职业学院毛老师表示：大学生应养成理性消费的习惯，不建议过度超前消费，同时在保证安全的前提下，可以进行一些兼职工作来增加自己的收入。每个月如果有结余，也可以适当进行储蓄和理财，不但能养成良好的消费观，还可以用来应对突发支出。\n来源：成都商报\n以上内容由 \"ZAKER 贵阳 \" 上传发布\n"
"如何打造乡村振兴的齐鲁样板？省政协专题调研提出这七大建议","教育","&nbsp9月4日上午，山东省政府新闻办就省政协2019年专题调研情况举行新闻发布会。齐鲁晚报·齐鲁壹点记者从发布会上获悉，今年省政协以“打造乡村振兴的齐鲁样板”为主题开展专题调研，共形成调研报告45篇，从中梳理出问题275个，提出具体建议562条。\n“调研工作坚持建言资政和凝聚共识双向发力，组织委员走基层、看现场，实地感受山东省推进乡村振兴取得的工作成效，坚定实施乡村振兴战略的信心，汇聚打造齐鲁样板的力量。”发布会上，省政协研究室主任、机关党组成员、省政协新闻发言人魏余秀介绍，确定以“打造乡村振兴的齐鲁样板”为主题的专题调研后，全省政协系统整体联动，各民主党派省委、省工商联，省政协各工作机构，各市政协和广大政协委员积极响应，主动申领调研课题，共确定子课题23个，涵盖了乡村振兴中的产业、人才、生态、文化、组织振兴五个方面。同时，调研工作充分发挥委员主体作用，根据课题内容和特点，以专业素质高、议政能力强的政协委员为骨干，从不同角度、不同层次深入调研，努力形成有见地、有价值、操作性强的意见和建议。\n&nbsp魏余秀介绍说，经过努力，今年专题调研共形成调研报告45篇，总计16.7万字。其中，梳理出问题275个，提出具体建议562条。\n&nbsp关于专题调研的主要建议，魏余秀介绍，各调研组一致认为，打造乡村振兴的齐鲁样板，必须紧紧抓住制约山东省农业农村发展的共性问题和突出矛盾持续用力，坚持规划先行、标准引领，政策支撑、典型带动，机制发力、组织保障，才能把美好愿景变为现实，取得“全面开创、走在前列”的新成就。建议如下：\n&nbsp一是破解村级组织软弱、集体经济薄弱、小农户经营与推动乡村振兴的矛盾，以强化农村基层党组织建设为抓手，强本固基，增强乡村振兴的动力。\n&nbsp二是破解农业产能优势与质量效益短板的矛盾，趟出一条提质增效、转型升级、三产融合的产业振兴之路。\n&nbsp三是破解人口数量大与人才资源少的矛盾，重点做好搭建平台和服务保障的工作，依靠人才推动乡村振兴。\n&nbsp四是破解建设生态文明与农民生态意识淡薄、农村环保基础薄弱的矛盾，从环境突出问题入手，推动农村生态振兴。\n&nbsp五是破解乡村文化资源丰富与文化软实力不强的矛盾，加强乡村文明建设，推动乡村文化振兴。\n&nbsp六是破解要素投入不足与发展需求旺盛的矛盾，切实处理好市场与政府的关系，增加土地、资金、技术等有效供应，推动农村经济高质量发展。\n&nbsp七是破解督促推动力度大与基层内生动力不足的矛盾，加强统筹协调，保护农村干部队伍积极性，形成百舸争流、你追我赶的工作局面。\n（齐鲁晚报·齐鲁壹点记者 崔岩）\n"
"【纪念抗日战争胜利74周年】铭记抗战历史 弘扬伟大精神-媒体看山大","教育","【正文】在威海，师生们来到青安屯英烈纪念馆，庄严宣誓，唱响《五星红旗 你是我的骄傲》。东营聊城济宁潍坊的团员青年们听老兵讲述抗战故事，缅怀峥嵘岁月。74前，诸城刘家庄的老老少少用大刀、土枪与1700多名装备精良的敌人鏖战7个多小时，牺牲了106人，击毙日军38人，用血肉之躯捍卫了民族尊严。如今的刘家庄物阜民安，景美如画。\n"
"德阳市完成2019年森林督查暨林地“一张图”和公益林年度更新工作 - 四川省自然资源厅","教育","按照国家林草局、省林草局关于开展2019年森林督查暨森林资源管理“一张图”和公益林年度更新工作的安排，德阳市从今年5月起开展了全市森林督查暨森林资源管理“一张图”和公益林年度更新工作，到8月30日，按期完成了判读图斑档案核实、实地核查、质量检查和档案资料数据库成果报送工作。\n今年国家林草局共下发德阳市森林督查图斑352个，是全省督查图斑最少的市（州）。为按期完成森林督查暨林地“一张图”和公益林年度更新工作，市自然资源局在全省最早拷贝回全市遥感影像判读资料，分发各县（市、区）；局成立专门机构，及早安排部署，主要领导亲自抓，分管领导具体抓；各县（市、区）按照国家、省、市的统一部署，依据《森林督查技术方案》，采取资料收集和现地调查相结合的方法，开展了林地使用、林木采伐等引起森林资源变化的档案资料收集整理，组织专业技术人员开展现场调查，进行现场数据采集，352个变化图斑自查做到了每个图斑有详细、准确的书面记录，形成了完整的森林督查变化图斑验证表和森林督查现地检查卡片，确保了数据准确。\n根据森林督查结果，在全市352个变化图斑中，疑似违法违规图斑126个，全部疑似违法违规图斑都已移交查处，其中已经查处完成24个。全市按照建立森林资源常态化的监督和执法机制要求，做到了及时发现，及时查处，及时整改，及时恢复，有效遏制了违法破坏森林资源行为。\n"
"民生沟通丨江南育才小学将开通安全应急疏散出口 - 梅州网 - 梅州新闻|梅州民生|梅州论坛|客家|梅州旅游","教育","　　读者刘女士：根据相关规定，中小学校的校园应设置2个出入口。现在江南育才小学只有一个校门可出入，可否多设置一个出入口？确保安全出入。\n　　梅江区教育局：江南育才小学一直以来都把学生的安全放在首位，关于学校的安全通道出口的问题，学校领导一直高度重视，但因为江南育才小学所处位置比较特殊，周围都紧挨居民楼房，而且和机关幼儿园相邻，所以学校一直采取分时间段放学的措施来缓解放学时校门口的交通压力。现学校已经将开通安全应急疏散出口这项工作纳入了学校工作议事日程，将在近期组织实施。\n"
"助力第十一届全国少数民族传统体育运动会 河南经贸职业学院志愿者已出发_国内新闻 - 威尔资讯网","教育","大河网讯 9月2日，河南经贸职业学院第十一届全国少数民族传统体育运动会志愿者出征仪式举行。该校相关部门负责人及195名学生志愿者参加仪式。\n该校党委副书记康勇代表学校党委向各位志愿者投入赛事服务工作予以了充分的肯定。他希望全体志愿者珍惜此次机会，提高认识，服从管理，坚守岗位，认真做好志愿服务。同时向志愿者授旗并宣布出征。\n康勇表示，此次运动会的召开，向全国各族人民展示出中原和郑州朝气蓬勃、日新月异的新形象，代表河南经贸的志愿者，定将秉承着认真踏实、热情自信、文明礼貌的态度，为第十一届全国少数民族传统体育运动会提供专业、高效、出彩的志愿服务。\n本文标题: 助力第十一届全国少数民族传统体育运动会 河南经贸职业学院志愿者已出发\n本文地址: http://www.wellnylon.com/guonei/2444360.html\n"
"崩溃！开学前一天南宁这家幼儿园却关门！200多个孩子怎么办...","教育","昨天是开学的第一天，\n本来是开开心心的事情，\n但最近南宁有些家长却愁坏了。\n9月1日，\n有学生家长向记者反映说，\n南宁友爱北路25号的童萌军幼儿园\n突然通知家长该幼儿园倒闭了，\n9月2日不能按时开课。\n这消息犹如晴天霹雳。\n家长们担心，\n之前交的学费要不回来是小事，\n小孩无校入读是大事。\n当天中午，\n有媒体记者来到位于南宁市友爱北路25号的\n童萌军幼儿园，\n看到门前堆有不少建筑垃圾，\n丝毫没有即将开学的迹象。\n家长陈先生表示，童萌军幼儿园的学费是5800元一个学期，上学期期末园方说提前交下个学期的学费可以免费赠送培训班，于是他跟其他家长一样，\n提前交了学费。眼瞅着明天就开学了，没想到园方却通知家长们说幼儿园倒闭了，明天不能开学。\n不过，相较于退钱难的问题，\n家人们更加担心的是\n孩子还有没有幼儿园可以读。\n家长谭先生很是着急，\n眼看就要开学了，\n幼儿园却没有着落。\n童萌军幼儿园创办于2016年春节前夕，\n至今已经经营三年多的时间。\n现在幼儿园突然关门，\n家长们猜测很可能和幼儿园场地到期有关\n。\n据了解\n有媒体记者在现场看到一个告知书，\n上面写着\n“该幼儿园场地的租赁合同已经终止，\n场地被出租方收回”的内容。\n就家长关心的问题，\n记者想找园方负责人了解相关情况 ，\n但在现场没能找到园方的负责人。\n南宁西乡塘区衡阳街道办副主任陶福军表示，目前幼儿园停止运营所涉及到的孩子大约有200名左右，昨天上午，他们也接到了很多家长打来的求助电话，随后，街道办开展了相关应急处置工作。\n南宁西乡塘区衡阳街道办副主任陶福军表示，除了家长之外，该幼儿园的老师，也因为幼儿园欠薪的问题找到了他们。\n针对家长们担心的孩子入园问题，\n教育局的负责人表示，\n目前他们已经向附近几所\n优质幼儿园的负责人了解空余学位，\n给童萌军幼儿园的孩子进行分流，\n尽最大努力去保证这200多名孩子有校可读。\n昨天下午5点，\n园方负责人已经跟有关部门进行了约谈，\n正在协商处理退费问题。\n钱的问题是小，\n家长们更担心的是孩子入学的问题，\n希望孩子们能早日入园~\n同意的点个\n▍内容来源：新闻在线、930老友记\n（如有侵权请联系删除）\n▍图文编辑：南宁大小事（转载需注明）\n▍责任编辑：叶叶\n热门优惠推荐\n"
"本溪市高温材料维修站","教育","本溪市高温材料维修站河北盛润玻璃钢有限公司生产的产品主要有：玻璃钢格栅、洗车房玻璃钢格栅、洗车场玻璃钢格栅、玻璃钢格栅板、玻璃钢地沟盖板、玻璃钢电缆桥架、玻璃钢拉挤型材、玻璃钢冷却塔、冷却塔填料、玻璃钢风机、玻璃钢水箱、玻璃钢化粪池、玻璃钢隔油池、玻璃钢罐、玻璃钢卧式储罐、玻璃钢立式储罐、玻璃钢排污管道、玻璃钢地热保温管道、玻璃钢电缆桥架、玻璃钢托架、玻璃钢脱硫塔、玻璃钢化粪池、玻璃钢护栏、高温冷却塔填料、斜交错冷却\n"
"曲周县医院妇产科电话暑期迎来学生整形热：理性爱美 安全第一_暑期学生整形_暑期职业体验心得体会_暑期实践优秀团队申报-女人-曲周头条","教育","　　（文章来源 凤凰网浙江综合）\n　　爱美之心，曲周县医院妇产科电话人皆有之，近年来，年轻人对颜值的追求愈发旺盛。记者从义乌欧莱美医疗美容医院采访了解到，进入暑假，前来割双眼皮和隆鼻等微整形美容的年轻人大为增加，以高考后的准大学生和大学生为主，不少“相貌平平”的学生一族成为“整形一族”，利用暑期时间来打造一个“全新”的自我。\n　　学生：赶在暑期放假变美，整形人数攀升\n　　8月2日上午，曲周县尚书中学校长记者来到义乌市区的欧莱美医疗美容医院。“暑期前来做手术的学生人数激增，大部分是过来割双眼皮的，许多刚考入大学的准大学生希望在新环境中展现自己更完美的一面”该院专家周叶主任认为，整形美容属于医疗行为范畴。“有整形美容需求的学生人群，需要去有医疗资质的正规整形医院，在安全保障的前提下进行手术。”\n　　记者在这里遇到了来咨询整形服务的小美（化名），小美是一名大一学生，一开始她也犹豫了很久到底要不要割双眼皮，毕竟是眼睛上的手术，河北省邯郸市曲周县尚书中学不能不谨慎。“我听说过很多整形失败的案例，眼睛做坏了，所以不能只考虑价格因素，安全还是最主要的，在综合了医院的权威性、知名度，再加上朋友的推荐后，我选择了欧莱美。”小美兴奋的说，“割完双眼皮就去治疗近视眼，到时候就可以把眼镜摘了。”\n切勿盲目跟风\n　　医生：切勿盲目跟风，微整需适合自身条件\n　　整形专家周叶告诉记者，学生整形美容切勿盲目跟风，许多学生拿着明星的照片就过来，说想割这样的双眼皮。遇到这种情况周主任都会耐心跟学生沟通，微整形需要根据自身条件进行，设计符合自身气质的整形方案，而不应一味的提一些不切实际的期望和要求。为此周主任拒绝了不少学生的整形要求，“美丽是一个整体的概念，我们帮她们设计的是自然、和谐的整形方案，过度的整形美容就破坏了人体自身的美感。”\n　　周主任建议，有整形美容需求的学生人群，不能轻信街边广告，要到正规医院进行手术，并要正确认识到手术风险；任何创伤性的美容项目均属于整形美容外科的范畴，而整形美容外科医师必须具备认证的医师执业资格，并接受过正规的整形外科培训，至少有3年基本外科、3年整形外科培训。 一名优秀的整形美容外科医师，不仅要掌握熟练的医学整形美容技术，而且还应具备精湛的雕刻技能、良好的审美观点及美容心理学知识，应非常注重与顾客的交流，充分了解顾客的状况和需求，以便为不同的求美者塑造不同的个性之美和自然之美。\n　　更多精彩内容敬请关注@新浪医美（微博）\n　　声明：新浪网登载此文出于传递更多信息之目的，并不意味着赞同其观点或证实其描述。\n深深化改革全面创新加强合作推动电力工业高质量发展..\n深化改革全面创新加强合作推动电力工业高质量发展...2018年11月28日\nwww.tiaomu.com/b/1/2018-11-28/56556.html\n1111月新车比价 大众途观天津15.41万起..\n11月新车比价 大众途观天津15.41万起...2018年11月28日\nwww.tiaomu.com/b/3/2018-11-28/13546.html\n人人工智能让企业信息查询实现“零等待”..\n人工智能让企业信息查询实现“零等待”...2018年11月29日\nwww.tiaomu.com/b/4/2018-11-29/14171.html\n宝宝来报价..\n宝来报价...2018年11月28日\nwww.tiaomu.com/b/1/2018-11-28/56044.html\n朗朗逸提供试乘试驾 购车优惠2万元..\n朗逸提供试乘试驾 购车优惠2万元...2018年11月28日\nwww.tiaomu.com/b/3/2018-11-28/13431.html\n1919款全新奔弛G63进口越野提升更加强..\n19款全新奔弛G63进口越野提升更加强...2018年11月29日\nwww.tiaomu.com/b/3/2018-11-29/14084.html\n卖卖车哪家强？ 10月5..\n卖车哪家强？ 10月5...2018年11月29日\nwww.tiaomu.com/b/3/2018-11-29/14036.html\n[[军事报道]海军院校和训练机构教员参加航海实习..\n[军事报道]海军院校和训练机构教员参加航海实习...2018年11月28日\nwww.tiaomu.com/b/1/2018-11-28/56473.html\n"
"来凤春晖学校多方举措保安全","教育","为确保师生安全，近日，春晖学校通过设立安全检查员、加强检查纪律、严格值班制度、严格校规校纪、加强人员进出登记事宜等多方面措施，为师生安全保驾护航。（李英、张孝文）\n"
"唐云舒在国务院大督查迎检专题会上要求：认真扎实做好迎检各项工作","教育","9月2日晚，国务院第六次大督查督查组到河池实地督查迎检工作专题会在都安瑶族自治县召开。市长唐云舒要求，要坚持问题导向，明确重点和要求，认真扎实做好国务院第六次大督查迎检各项工作。\n国务院大督查是对地方政府贯彻落实党中央、国务院重大决策部署开展的全面检查，也是推动重大决策部署落地的重要举措。今年以来，我市各级各相关部门以开展迎检工作为契机，坚持问题导向，对工作中存在的不足进行有效整改，及时查漏补缺，推动各项工作有序开展。\n会上，唐云舒详细了解了市发展改革委、市教育局、市工业和信息化局、市科技局、市财政局、市人力资源和社会保障局、市农业农村局、市大数据发展局、河池税务局等部门在迎检过程中存在的问题和困难，要求各相关部门要夯实迎检工作，落实好各项指标，不断完善各项硬件和软件设施；在迎检工作中，要找准问题关键点，及时进行整改，对重点督查内容进一步梳理，有针对性地开展好各项工作。\n会议要求，各级各部门要高度重视迎检工作，进一步提高认识，市县两级要积极联动，各部门间要加强沟通协调，保持密切联系，提前做好充分准备。要重点关注企业和群众集中反映的热点、难点问题，全面梳理当前存在的短板，采取强有力措施，高质量把问题整改到位，完善各项迎检材料和其他准备工作。要注重自身优势和强项的挖掘工作，进一步总结我市经济社会发展过程中涌现有推广价值的亮点和典型，充分展现我市奋发有为的精神面貌。\n市委常委、常务副市长韦朝晖，市政府秘书长陈斌出席会议。\n（龙 隆）\n"
"关于提前下达2019年学生资助补助经费（普通高中）预算的通知-吐鲁番市人民政府","教育","关于提前下达2019年学生资助补助经费（普通高中）预算的通知\n吐市财文〔2019〕3号\n各区县财政局、市实验中学：\n为加快预算执行进度，提高预算编制的完整性，根据《财政部、教育部关于提前下达2019年学生资助补助经费（普通高中部分）预算的通知》（财科教[2018]127号）精神，自治区财政厅《关于提前下达2019年学生资助补助经费（普通高中）预算的通知》（新财教[2018]305号文件），现提前下达2019年普通高中学生资助补助经费872.05万元，其中：助学金643.11万元，（附件1）；南疆四地州免学费0万元（附件2）；建档立卡免学费补助228.94万元（附件3）。支出请列2050204“高中教育”科目。为加强财政资金管理，现将有关事项通知如下：\n一、请各区县、单位按照《中共中央 国务院关于打赢脱贫攻坚三年行动的指导意见》《教育脱贫攻坚“十三五”规划》等有关精准扶贫、精准脱贫的要求，做好2019年预算相关工作，确保应承担的资金及时、足额到位，并确保建档立卡等家庭经济困难学生优先获得资助。\n二、请各区县、单位按照《中共中央 国务院关于全面实施预算绩效管理的意见》的要求，完善绩效目标管理，做好绩效运行监控和绩效评价。确保财政资金安全有效。自治区财政厅、教育厅已按照《中央对地方专项转移支付绩效目标管理暂行办法》（财预[2015]163号）相关要求，参照财政部随文下达各单位绩效目标（附件4），请各区县、单位科学合理确定2019年整体绩效目标，并于10日内报送市财政局、市教育局。由市财政局、教育局在20日内分别报送自治区财政厅、自治区教育厅。\n三、待2019年预算确定后，自治区财政厅将再次核定你区县、单位预算，并按多退少补原则据实调整。\n四、请各区县、单位按照《关于印发的通知》（新财预[2016]113号）和《关于做好财政教科文专项资金安排使用情况跟踪反馈工作的通知》（新财教[2016]236号）文件要求，填写《自治区专项资金预算执行情况反馈表》，并在资金拨付第二个月月初一个工作日反馈我局。\n附件：1.提前下达2019年自治区普通高中国家助学金分配表\n2.提前下达2019年南疆四地州普通高中免学费补助资金分配表\n3.提前下达2019年普通高中建档立卡家庭经济困难学生免学杂费资金分配表\n4.学生资助补助经费（普通高中）绩效目标表\n吐鲁番市财政局\n2019年1月11日\n"
"丁磊兑现承诺，一亿元教育基金落户四川省攀枝花","教育","鲸媒体讯（文/小鲸）9月3日讯，昨日，网易公益教育项目签约仪式在四川省攀枝花盐边中学举行。\n超三百所学校将开设网课，通过网易公益教育平台，学习来自成都七中等名校的相关课程，网易CEO丁磊也通过平台为当地学子送上寄语。\n据了解，网易公益教育在2018年就在盐边中学开设了网课试点班。试点班除了使用成都七中的课程和教材外，考试成绩也会与所有参加网课的班级一同排名。第一次被放在跟成都七中同样的维度比较，让同学们直观地感受到了差距。\n除了本次签约的课程外，网易公益教育还在重庆、大理等地举办成才营活动。近百位贫困学子在清华、北大、武大等朋辈导师的带领下进行项目制学习，解答关于生活、学习和未来职业规划的困惑。\n2018年底，《这块屏幕可能改变命运》一文在社交媒体引起多番讨论和关注，丁磊在朋友圈表态，要拿出一个亿支持更多学校落地网课模式。\n目前，网易有道产品矩阵分为四部分，核心是付费直播课程产品有道精品课，两端分别为在线端的由网易有道词典、有道少儿词典等组成的学习APP矩阵，和线下端的网易智能硬件，由有道智云提供AI基础设施支持。返回搜狐，查看更多\n"
"福苑小区西侧，规划36班中学？是初中么？","教育","标题：福苑小区西侧，规划36班中学？是初中么？\n福苑小区西侧，现在是回民公墓，回民公墓将迁移到第二殡仪馆附近，原地将规划36班中学？是初中么？还是高中？如果是初中，以后福苑小区、富民里、雅静园孩子是否上新的初中，不再是5中的学区，请明确回答，不要模棱两可的，不必电话，请直接公示回答，谢谢！\n"
"他是晚清重臣，两个儿子都是汉奸，孙子辈却个个是栋梁","教育","晚清重臣中，李鸿章、曾国藩、左宗棠都是我们很熟悉的，而唯一不怎么熟悉的就是张之洞了，作为晚清重臣之一，张之洞是唯一没有带过兵上过战场的，但他却能成为四人之一，不得不说，这和他在教育方面做出的贡献有很大的关系。\n张之洞担任总督的时候，创办了很多优秀的学堂，我们熟知的武汉大学前身（自强学堂）、南京大学的前身（三江师范学堂）以及华科大前身都是在他指导下创办的，他在任期间，提拔优秀有真才实学的学子，支持学以致用，也主张用新式教育，在他的倡导下，湖北、南京、四川等地人才鼎盛。\n然而，张之洞会教育学生，却不会教育自己的子女，他一生有很多子女，到63岁依旧有儿子出生，有记载的只有五个儿子：张仁权、张仁侃、张仁宝、张仁乐、张仁蠡，这五个儿子是三个妻子所生的嫡子，还有很多庶子都没有记载。\n晚清重臣中，李鸿章、曾国藩都很会教子孙，尤其是曾国藩，他留下了一本《曾国藩家书》至今还影响深远，曾国藩的后代谨遵家训，个个很出色，据说没有一个是特别不堪的败家子，而李鸿章后代也很出色，在各个领域都有一定的成就，对比起来，张之洞的后代就要逊色很多，他生的这五个儿子中，有两个都是汉奸。\n张之洞的儿子张仁乐早些年的时候曾到日本留过学，后来担任了天津县知事、交通部参事等职位，张仁乐能这么顺利，也借了不少父亲的光，然而他却没有一点父亲的骨气，九一八事变后，他犹豫都没有犹豫，直接投降了日本，后来也一直为日本做事，担任很多重要的职位，抗战胜利后，他被抓获，后来找人托关系逃到了日本，1971年在日本去世。\n有这样的哥哥，弟弟也很难不受影响，张仁乐的弟弟张仁蠡也是张之洞最小的儿子，比张之洞的孙子都要年龄小，他毕业于北京大学，后来在私立民国大学任教，此后一直在河北各个县任县长，华北事变后，他和哥哥一样投降了日本，从此开始了他的汉奸生涯。\n张仁蠡担任伪民政厅长的时候，染上了鸦片，为了不让人看出，他下令在伪市府职员中，不允许有吸鸦片的人，只要有就赶紧戒除，戒不了就立刻撤职，别人以为他这么严了肯定不吸食，都想不到其实他是吸最多的，为此还搜刮了不少民脂民膏，并把这些钱财转移到了北平，后来被抓后，他的这些家产也被没收，他先是被判无期，后来改判死刑，1951年结束了汉奸生涯。\n张仁蠡虽然是汉奸，但子孙还是很成才的，大女儿如今定居美国，小女儿是一流的心理学家，儿子毕业于清华大学物理系，师从钱学森，与父亲相比，张之洞的这些孙子孙女，显然要成材很多。至于为什么会有这样的差距，想来可能是这三个原因：\n一是张仁乐曾经留学过日本，难免会受到日本的洗脑，所以亲近日本，而张仁蠡又因为跟他年龄相近，受他影响，也不会觉得为日本做事有什么问题。\n二是两人出生的时候，张之洞年龄已经很大了，老来得子比较溺爱，在他死后，两个儿子正是价值观形成的年纪，这个时候无人管教，可想而知后果会怎样。\n最后一个原因就是张之洞不会经营，没有留下家财，他不像李鸿章给子孙留下很多实业，家财花都花不完，他死的时候家里依旧很清贫，这也给子孙不少压力，过得不好难免受人嘲笑，所以迫切希望出人头地，这种心理下受人蛊惑，走上歪路也就不足为奇了。\n对于张之洞来说，临死前还惦念着大清，儿子却成为汉奸，不知道会作何感想。\n"
