title,category,content
"中国“天眼”近日探测到快速射电暴多次重复爆发","社会","　　北京9月3日电 (记者 孙自法)中国科学院国家天文台3日发布消息说，当今世界最大单口径射电望远镜——俗称中国“天眼”的500米口径球面射电望远镜(FAST)，近日在对一个编号为FRB121102的快速射电暴(FRB)的跟踪观测中，探测到多次重复爆发，其捕捉的爆发数量为目前全世界已知最多。\n　　快速射电暴是目前已知的宇宙中射电波段最明亮的爆发现象，但是没有关于其起源的合理解释。天文学家称，这次FAST大量并集中地捕捉重复爆发，对研究快速射电暴的起源和物理机制，将起到重要推动作用。\n　　中科院国家天文台介绍说，自2019年4月起，FAST即对FRB121102进行持续跟踪。本次快速射电暴的爆发首先由FAST快速射电暴实时探测终端于世界时(格林威治时间)8月29日实时捕捉并预警，FAST快速射电暴实时探测终端通过实时处理L波段19波束接收机数据，自动完成筛选、触发和存储。在捕捉到最初的若干脉冲后，FAST工程团队立即调整工作计划，全力保障FRB121102的后续观测。\n　　截至目前，通过对世界时8月29日、30日、31日和9月1日数据多种单脉冲搜索程序的处理，FAST已经发现多次数十次的集中爆发，累积捕捉到大量的高信噪比爆发，捕捉的爆发数量为已知全世界最多。目前，FAST针对探测数据的交叉验证和进一步处理仍在进行当中。\n　　FAST快速射电暴实时探测终端由中科院国家天文台主持研制，该终端系统具有高效的实时脉冲捕捉能力，可以和大部分观测任务并行观测，将在新的快速射电暴的发现、提高快速射电暴定位精度和实时捕捉射电暴催生的高精度吸收线上发挥重要作用。\n　　中科院国家天文台表示，此次FAST捕捉到多次爆发的信息已通过天文电报向全世界天文同行发布，鉴于FRB121102处于爆发活跃期，FAST将调整工程调试和多项执行的观测任务，对FRB121102进行后续观测，也建议其他望远镜设备进行跟进观测。\n　　据了解，FAST于2016年9月落成启用，2019年2月公开项目征集并正式向中国天文学家开放，这次征集共收到包括香港大学在内的21个单位共133个项目申请，4月中旬开始，成功获批的征集项目正式执行观测。(完)\n"
"动人的民间故事：白龙娘娘的传说","社会","本报记者 显春 通讯员 荆红\n白龙娘娘的传说壁画\n记者 显春 摄\n“白龙娘娘的传说”于2008年6月被丹阳市人民政府公布为第一批丹阳市级非遗项目。\n传说南朝梁大同元年（535），在离丹阳县城很远的地方有户人家，主人叫吴游，他勤劳朴实，有一子一女。子名叫吴善生，女儿名叫吴善珍。后子成婚，女年已十八，生得端正文雅，待人诚恳和气，农桑劳作，样样能干，备受父母喜爱和邻里夸奖。\n一日清晨，吴善珍与嫂子去抬水，嫂子提一只空桶在前面走，善珍拿一根扁坦后面跟。走近井边，吴善珍在茅草丛中拾到两枚鹅蛋一般大的蛋，没作声，就往怀里一塞。抬完水后，吴善珍伸向怀里取蛋，摸遍全身却摸不到一枚蛋。吴善珍摸不到蛋并没有在意，四五个月之后，肚子却逐渐大了起来，这时她惊慌了，只能束紧裤带，以防肚大被人发觉，又过了一段时日，善珍大肚子病被家人发觉了，可急坏了父母，不是祈祷保佑，就是请郎中治病。后来找到一位郎中，郎中切脉后告诉吴游“吴善珍怀孕了”。吴游送走郎中，怏怏不乐，心想，我女儿平时从未与男子往来，怎会有孕？吴善珍将拾到两只蛋的事告诉了母亲，她父母也疑惑不解，俗话说：“十月怀胎，一朝分娩。”十个月过去了，吴善珍没有生儿产女，到了十二个月，善珍临产了，第一胎，从左腋下产下一条青龙，落地后一滚，就向天空飞去，倏忽不见；第二胎，从右腋下生下一条白龙，落地后说：“娘，我是白龙，从龙宫来到人间，你就骑在我身上，我带你去龙宫享享福。”善珍小时候听父亲说过，天上是极乐世界，见白龙又如此孝顺，就骑上龙背，往龙宫享福去了。白龙背着母亲，迅即升入天空。吴善珍只听耳旁风声呼呼，偷眼一看，只见云烟飘渺，心中一惊，即从天空坠下，跌死了。\n白龙见母死，悲痛欲绝，纵上跳下，翻滚在母亲的尸体边。白龙翻滚的地方，土地深陷，后来积水成塘，因在吴塘地面，后人取名“吴塘”。白龙走后，每年母亲的忌日，他都来到母亲墓上悼念。县丞萧目素将此事上奏梁武帝萧衍，朝廷遂下旨拨地十八亩建庙祭祀，此庙初名慈感庙，后又被称龙母祠、白龙庙，吴塘亦被改称白龙塘。\n"
"运动对痛风患者有哪些好处呢？听完专家的解释，痛风患者动来吧-高清视频-在线观看-头条视频","社会","运动对痛风患者有哪些好处呢？听完专家的解释，痛风患者动来吧\n"
"广东省药监局举办第二十九期“安安有约—食药科普大讲堂”","社会","　　中国食品药品网讯（记者 陈海荣）8月30日，广东省药监局在广州主办第二十九期“安安有约—食药科普大讲堂活动”，邀请广东省医疗器械质量监督检验所所长李伟松作题为《医疗器械的这些风险您知道吗?》的专题讲座，为大众如何正确使用医疗器械并规避医疗器械的风险科普解惑。\n　　讲座上，李伟松从专业的角度分析了血糖仪、体温计、隐形眼镜等常见医疗器械的优缺点，强调了相关各类产品使用注意事项，规避医疗器械风险的方法。针对大众使用医疗器械的认识误区和不规范的使用方法，他风趣地总结出“结”、“昏”、“证”、“书”四字要点，即：结合自身的特点选择合适的医疗器械；切勿昏头昏脑自己当小医生，根据自己检测的结果加减药量；不要听信夸大的、不实的宣传；购买医疗器械需要查看医疗器械销售的经营许可证、产品注册证；此外，使用产品前应查看使用说明书，按照说明书的标准使用医疗器械。\n　　李伟松指出，医疗器械风险来源于医疗器械产品的研发、生产、流通、使用等多个环节，大众基本上离不开医疗器械，使用环节上的风险也是公众接触最多的，所以，医疗器械使用风险与广大公众息息相关，特别是用于支持、维持生命的器械(包括植入类医疗器械)，由于本身及使用方式的特殊性，对人体潜在危害的风险来源更加不确定，有来源于产品本身的原因，也有来源于患者个体差异的原因。因此，对其安全性、有效性确认必须严之又严，需要加强上市前产品的质量控制以及上市后产品的质量抽查力度。他认为，目前生命科学迅速发展，随着经济社会的快速发展，人们对医疗器械种类、安全性、功能性等提出了更高的要求，患者日常用械及临床用械需求，将推动医疗器械研发、生产的快速发展。而加快创新产品的开发和加强医疗器械质量监管，促进产品质量在安全性、有效性、功能性等方面的整体提升，成为新时期的迫切任务。李伟松还与现场观众进行了互动交流，对观众提出的问题进行了专业解答。\n　　据悉，“安安有约—食药科普大讲堂活动”是广东省药监局打造的科普宣传品牌项目，迄今共举办了29场，平均每期网络直播点击量超过10万次。接下来，大讲堂活动将继续选取公众关注的热点难点问题，邀请“四品一械”等业内知名专家举办专题讲座，传播科学知识。\n《中国医药报》社版权所有，未经许可不得转载使用。\n（责任编辑：种鹏华）\n"
"明明种下花椰菜，收获却是莲花菜，农民欲哭无泪：花椰菜去哪儿了","社会","随着农村农业产业结构不断转型，农村经济合作这种形式业发展的越来越成熟，很多农村地区通过农村经济合作对农业实行产业化、规模化，这是调整农村产业结构，促使农业产业不断升级的大好事。但在此过程中，还是需要厘清一些法律问题，避免造成损失，最终酿成纠纷。\n据9月3日甘肃省渭源县法院消息称，该院成功调处了一起农业技术服务合同纠纷案，本案是众多农村经济合作过程中产生的一个较为典型的合同纠纷案例，极具法律教育意义。\n这件事的经过是这样的，今年3月份，渭源县某种植专业合作社与会川镇某种植业农民专业合作社签订了蔬菜苗培育合同，双方约定由渭源县某种植专业合作社提供花椰菜种子，会川镇某种植业农民专业合作社负责培育花椰菜种苗，培育成功后交由对方种植。\n双方签订合同后，会川镇某种植业农民专业合作社按照约定育好种苗，并运输给对方。但随着渭源县某种植专业合作社种植的蔬菜渐渐长大，发现其中9.04亩并非花椰菜，而是与花椰菜样子相去甚远、经济价值有较大差距的莲花菜。\n明明种下的花椰菜，但收获的却是莲花菜，这可真是让渭源县某种植专业合作社的菜农欲哭无泪。但种子实是自己提供的，难道问题出在育苗环节，是会川镇某农民专业合作社以莲花菜种苗充当花椰菜。\n这么的大差距的损失，渭源县某种植专业合作社当然不能轻易放过，于是找到会川镇某农民专业合作社讨说法，就是否是种子提供环节出错、用莲花菜苗充当花椰菜幼苗等问题各执一词，僵持不下。\n因为协商争执无果，渭源县某种植专业合作社一纸诉状将会川镇某农民专业合作社告上法庭，要求对方赔偿经济损失28万元，并承担损失。\n那么问题来了，花椰菜变莲花菜，这中间的环节到底出现在哪里呢？因为花椰菜和莲花菜的无论是种子还是幼苗都非常相似，无法断定到底是种子还是种苗问题。鉴于此，法院专门深入现场对地块进行丈量，并想农业专业人士请教相关问题，最终查明损失情况。\n但在庭审过程中，因双方都无法举证，且又确实有损失，最终在法官的主持下双方自愿达成调解协议，由会川镇某种植业农民专业合作社赔偿原告渭源县某种植专业合作社经济损失30000元。\n在农村经济合作过程中，牵涉到很多法律问题，但容易被人忽略。有时因为合同签订并不规范，或者对约定事项并不明确，也会造成很多纠纷发生。本案中双方合作是以互信互利为基础的一种经济合作形式，但缺乏监督机制和种苗输出检验环节，所以造成了相应的损失。\n本案中，种子提供方为渭源县某种植专业合作社，而育苗的又是另一家合作社，双方责任并没有分清楚，这样一旦出现问题很难查证到底是种植还是种苗提供出现的问题，难以采集相应证据。这种情况属于合同约定不明。\n那么合同约定不明的怎么处理呢？合同法规定，当事人就有关合同内容约定质量要求不明确的，按照国家标准、行业标准履行，没有国家标准、行业标准的，按照通常标准或者符合合同目的的特定标准履行。因此本案中双方都应当承担一定的责任和损失，协商处理最为恰当。\n"
"[熱線12]廣西隆安：洪水圍困村莊 消防員緊急轉移村民_CCTV節目官網-CCTV-12_央視網(cctv.com)","社会","來源：央視網\n更新時間：2019年09月04日 12:53\n視頻簡介：廣西隆安：洪水圍困村莊，消防員緊急轉移村民。\n"
"核四重啟無望竟因為這些？ 臺電：燃料外運並非關鍵","社会","臺灣核四廠。（圖片來源：臺灣《聯合報》）\n　　台灣網9月4日訊 據臺灣《聯合報》報道，8月29日傳出臺核四廠第4批燃料棒于當日清晨運離廠區，且若以外送4批共運送880束計算，核四廠目前僅剩下864束燃料棒，已無法達到滿載872束要求，讓重啟核四愈來愈不可能。對此，臺電2日表示，“核四重啟困難經過務實評估，燃料外運並非關鍵”。\n　　臺電指出，核四重啟有其他事實上的困難，燃料外運從來都不是關鍵。臺電執行燃料外運，每年可節省1.4億元（新台幣，下同）保管費用。臺電也已務實盤點核四重啟各個面向，包括：安全、法律、工程、預算、商務等的困難處，並多次如實對外説明，期盼任何關心能源政策、穩定供電的人能誠實面對核四重啟的種種困難。\n　　臺電今日再次強調，核四重啟需面對各項困難，其中光是“奇異公司重啟合約談判”、“安全數位儀控系統面臨汰舊更新與備品取得困難”、“廠址地質需重新調查確認是否符合建廠選址或可辦理耐震補強續建”及“預算送‘立院’審查、工程施作需向地方政府申請水保、‘原能會’審查重啟計劃與核準建照”等多項無法掌控的外部不確定因素，個別時程都很難估算，且無法掌控究竟需要多少年。\n　　臺電錶示，目前只能掌握核四1號機的工程項目，包括福島安全強化工程、已拆卸設備回裝與試運轉測試、機組啟動測試、及“原能會”審查各項測試等工作，至少需7年。縱使核燃料不外運，始終保存于廠內，上述問題並不會自動消失。簡言之，核燃料外運，從來都不是核四重啟的關鍵。\n　　臺電進一步指出，燃料外運是依據2018年1月30日“立法院”決議要求“于2020年底前全數移出核四燃料棒”，“立院”既有決議，臺電公司便應尊重執行，以符民主法治之精神。相關燃料外運工作均按照規劃進行，並自去年即開始外運。但因須遵守國際原子能總署相關核子保安規定，無法透露相關細節，且在“立法院”未有新決議前，臺電公司均需尊重“立院”決議持續辦理。\n　　臺電進一步説明，由於核四燃料已超過保固期，屬客制化産品無法移作他用，不論是否重啟，均需將該批燃料送回原廠，且燃料外運後每年可省下保存于廠內須支付的保警及保防等相關費用約1.4億元。（台灣網 李奕均）\n"
"兰考：党组织领着干，干部抢着干，群众比着干 为了那份印在心中的嘱托（壮丽70年 奋斗新时代•重温嘱托看变化）","社会","修葺一新的房屋整齐排列，特色商店琳琅满目，农家小院鲜花吐蕊，村民们正聚精会神地阅读……“自从习近平总书记来到我们村后，党员干部越干越起劲，越干越会干。”河南兰考县东坝头镇张庄村党支部书记申学风说，“通过发展乡村旅游和农副产品加工，村民基本都脱了贫。”\n2014年3月17日，习近平总书记到张庄村考察调研，与干部群众亲切交谈，叮嘱当地干部要切实关心农村每个家庭特别是贫困家庭，通过因地制宜发展产业促进农民增收致富。3年后，兰考在全国率先脱贫，张庄村人均年收入也从2014年的2500元增长到2018年的1.1万元。\n张庄村老村部保存了原貌。在那里，习近平总书记曾同乡、村干部和村民代表进行座谈。“要进一步把农村党组织建设成为坚强的战斗堡垒，多渠道发挥农村党员先锋模范作用，带领村民一起建设社会主义新农村。”总书记的嘱托，刻在了墙上，更印在了兰考人的心里。\n党员做示范\n村貌换新颜\n早上刚6点，张庄村的几处背街小巷，已有人抓起一人高的扫帚，开始清理路面。\n走近一看，全是张庄村的党员干部。申学风说，这是村两委2017年初就定下的规矩：每位村干部每天清晨上街打扫卫生，无论酷暑寒冬。\n这是不是作秀？“作秀能坚持两年半吗？”申学风笑道，起初是让党员干部做示范，让村民知道，脱贫后还要保持村容村貌，建设美丽乡村。时间一长，大家养成了习惯：不仅党员干部每天早上“一到点，自然醒”，就连村里的孩子都不再随手丢垃圾，看到路面有垃圾，还会拾起来扔进垃圾桶。一名村民说：“街道这么干净，哪还舍得乱扔？”\n“这是总书记教我们的工作方法，真管用！”申学风说。\n张庄村的发展，党员总是冲在前面。前些年，村里整体规划发展乡村旅游，带领村民外出参观学习，但回来后，大家都在观望。这时，村里党员先行响应，67岁的老党员游文超就是代表。“俺是党员，得带头干。”游文超回忆，当时他家还是贫困户，老伴和儿子都卧病在床，基本没什么收入来源。2016年春夏之交，他利用12万元金融扶贫政策贷款，把家里的老房子改建成特色民宿，起名“游家小院”，当年收入就不错。\n之后，30多户村民办起农家乐，如今村里成立了兰考张庄幸福家园旅游开发有限公司，统一引入客流、管理民宿等，张庄村的旅游产业越来越红火，仅今年上半年就接待游客5万余人次。\n弘扬焦裕禄精神\n重树“四面红旗”\n走进兰考县葡萄架乡赵垛楼村的蔬菜大棚，蜜瓜挂满枝头。“今年村集体经济又落定了！”村支书王松信心满满。\n2016年，赵垛楼村平整100多亩土地，陆续建起100个蔬菜大棚，租给种植大户。“一年光租金就有10来万元，全是村集体经济收入。”王松高兴地说。\n不仅蔬菜大棚起来了，村里还夺回了基层党建红旗。基层党建红旗有“硬杠杠”：当年村集体经济收入不能低于5万元。今年3月王松刚当选为村支书，没料到第一件事，竟然是在全县三级干部大会上向县委书记“交红旗”。“在大伙儿面前根本抬不起头。”\n他交上去的红旗正是“基层党建红旗”，这是2017年底村里获得的荣誉。但在2018年底的考评中，因村两委班子不健全，红旗被收走了。\n半年后重夺红旗，王松感慨：“赵垛楼的干劲，不能丢！”\n韩村的精神、秦寨的决心、赵垛楼的干劲、双杨树的道路，是焦裕禄在兰考工作时树立的“四面红旗”，让党员干部对照身边榜样，找差距、找不足、找方向，激发党员干部群众顽强与风沙、盐碱、内涝“三害”做斗争，努力改变兰考面貌。\n今天的兰考传承焦裕禄精神，重树“四面红旗”——“四面红旗”不再是4个村庄，而是聚焦4个方面的重点工作：稳定脱贫奔小康、基层党建、乡风文明、美丽村庄。红旗村每半年评选一次，优秀者发放红旗，不达标者没收红旗。\n“总书记要求大力学习弘扬焦裕禄精神，坚持高标准严要求，在对标立规中查找差距，在上下互动中解决问题，在攻坚克难中提振信心，在思考辨析中把握规律。这些工作方法让我们深深受益。”说起这项制度设计，兰考县委书记蔡松涛介绍，从2016年下半年活动开展以来，兰考各个基层党组织领着干，干部抢着干，群众比着干。截至目前，已经评选、表彰7批红旗村，162个村（社区）获得208面红旗，其中有6个村同时获得三面红旗。\n为民服务\n时效更快\n2014年3月17日，习近平总书记来到兰考县为民服务中心（现更名为行政服务中心）考察，强调从服务内容、办事流程、跟踪反馈、结果评价等方面不断改进，使服务更加精细、规范、高效。\n“总书记一下就点中要害。”兰考政务服务和大数据管理局副局长文超说，“便民服务是不是真便民了，关键还是看服务时效，服务时效最根本的还在于有一颗为人民服务的心，要把群众看成我们的父母，看成我们的兄弟姐妹。”\n兰考行政服务中心委托技术公司建设政务“e窗通”系统，统一对1182项业务进行受理和审批。同时，通过对接省级共享交换平台，打通各部门审批业务系统和政务网的通道，实现数据互联互通、数据共享、信息沉淀、材料复用、实时调取相关信息等。中心还委托建设兰考政务通APP、中心微信公众号和中心门户网站，打造智慧网上政务服务超市。\n以办老年证为例，现在是“群众零跑腿，直接寄到家”。中心副主任朱娜介绍，以前办老年证虽然只用跑一趟，但对于农村老人来说还是不便。现在利用信息化技术，联合村里党群服务中心协管员，很多项目可通过手机申请网上办理，不少证件在家就能收到。\n便民重在细节。中心把目前可办理的1565个事项逐一分类，一楼集中办个人事项，三楼专为企业办事，五楼办不动产事项，六楼为普惠金融服务。同时，打破原有各局委独自办理模式，将各职能部门的独立窗口整合成行政服务中心大厅综合窗口，每个综合窗口具有相同的职能和权限，任一窗口都可办理相同的事项。“这样一来，群众来办事，直接到相关楼层，一号一窗就能办好。”朱娜说。\n"
"上海一女子在奢侈品店疯狂试衣趁店员取货偷走名包","社会","女子到奢侈品牌芬迪FENDI店内借试穿服饰，频繁要求更换尺码之名，趁店员到仓库取货时顺走名贵箱包。自以为作案手段隐蔽未露马脚，实则漏洞百出被民警识破。日前，徐汇警方破获一起盗窃案。\n8月6日1时许，在淮海中路某商场Fendi服饰店上班的吕先生下班后开始盘点商品，清点了几遍数字始终不对。在与同事仔细检查后，发现少了一只价格1.6万元的双肩包，可能被人偷走。于是，吕先生急忙赶到徐汇公安分局湖南路派出所报案。\n案件接报后，民警立即查阅店内的监控录像，发现8月5日20时许，有一名女顾客的行为非常可疑，曾将被盗商品带入试衣间，但离开时却未见其将该商品带出。勘察案发现场时，民警在试衣间内发现了用于填充背包的纸团，据此判断该女子具有重大作案嫌疑。\n民警又通过循线追踪和实地排摸，迅速掌握了嫌疑人的暂住地。8月7日凌晨，民警在东安路某酒店将嫌疑人王某抓获，并当场查获被盗的双肩包。\n嫌疑人王某到案后，对自己的犯罪事实供认不讳。王某说，自己是来上海旅游的，8月5日晚，她来到淮海中路某商场闲逛，在经过一家服饰店时看中了一只名贵双肩包。于是，她进入商店后频繁试穿各类服饰，并让店家将双肩包取来试背。之后，趁销售员到仓库取货时，她进入试衣间将双肩包塞进自己随身的包内，在还未引起他人注意前迅速离开了案发现场。目前，民警已将被盗商品发还给商家，嫌疑人王某因涉嫌盗窃罪被依法刑事拘留，案件仍在进一步调查中。\n警方提醒广大商家，日常营业中要加强内部安全防范意识，可在商店出入口安装感应门等防盗设施，发现商品被盗应及时向公安机关报案。\n"
"上海公布6批次不合格食品 4批次韭菜“中招”","社会","新民晚报讯（记者 裘颖琼）上海市市场监管局今天公布淀粉及淀粉制品，食品添加剂，食用农产品，特殊膳食食品，婴幼儿配方食品等5大类食品抽检结果。在共抽检的537批次中，共有6批次食用农产品不合格。\n由上海市普陀区彭汛蔬菜店销售的1批次本地香韭菜，被检出腐霉利超标。腐霉利是一种低毒内吸性杀菌剂，主要用于蔬菜及果树的灰霉病防治。少量的农药残留不会引起人体急性中毒，但长期食用对人体健康有一定影响。\n还有两批次不合格韭菜也都是腐霉利超标，分别是由上海市奉贤区金汇镇农贸市场34号摊位王定娥销售，以及由上海市东江阴街129号041-042号摊位刘帅销售的。\n此外，由上海市杨浦区图们副食品交易市场005号摊位张启标销售的韭菜，被检出氧乐果超标。氧乐果是一种有机磷杀虫、杀螨剂，对害虫击倒力快。但长期食用农药残留超标的食品，对人体健康有一定影响。\n其他品种的不合格食用农产品，为上海平延农贸市场A区-17号房王德保销售的1批次大籽虾，被检出含呋喃西林代谢物。呋喃西林是属于硝基呋喃类广谱抗生素，广泛应用于畜禽及水产养殖业。硝基呋喃类药物及其代谢物可引起溶血性贫血、多发性神经炎、眼部损害和急性肝坏死等残疾，对人体有致癌、致畸胎副作用。\n由上海荣维禽蛋制品厂生产、上海世纪联华超市黄浦有限公司销售的优质草鸡蛋，不合格项目为检出恩诺沙星(以恩诺沙星与环丙沙星之和计)。恩诺沙星属于氟喹诺酮类药物，是一类人工合成的广谱抗菌药，用于治疗动物的皮肤感染、呼吸道感染等，是动物专属用药。长期食用恩诺沙星残留超标的食品，对人体健康有一定影响。\n对上述抽检中发现的不合格产品，上海市市场监管局已要求相关区市场监督管理局及时对不合格食品及其生产经营者进行调查处理，依法查处，并将相关情况记入食品生产经营者食品安全信用档案。\n"
"看兒最後一眼！他開屍袋淚崩：爸爸不會罵你…","社会","新北市烏來一名年僅6歲的簡小弟，8月26日和父親一起到離家僅30公尺的南勢溪捕魚，沒想到爸爸撒網捕魚後，回頭卻不見兒子蹤影，驚覺對方落水失蹤，嚇得趕緊報案，而警消搜索10天後，於今（4）日上午在疑似落水點的下游2公里處尋獲簡小弟的遺體，簡男接獲噩耗，在溪邊崩潰認屍，場面哀戚。\n▼簡小弟的遺體今日被尋獲。（圖／東森新聞）\n檢視相片\n其實簡男在婚後育有1子2女，去年大女兒與表姊在南勢溪玩水，不料遭水沖走，後來表姊自行爬上岸，但女兒就此失蹤，4天後被尋獲，已成為一具冰冷遺體，卡在石縫中拉不出來，當時簡男情緒幾乎完全崩潰，淚吼「爸爸帶你回家！」才終於順利拉出女兒遺體，從此之後，簡男便禁止6歲兒子和5歲小女兒到溪邊玩。\n▼簡男的大女兒去年也在南勢溪溺斃。（圖／東森新聞）\n檢視相片\n沒想到8月26日兒子堅持要跟他去捕魚，他還特別叮嚀「乖乖站在岸邊，不要亂跑！」卻在撒網捕魚後，發現兒子失蹤，悲劇意外重演，而警消在搜索了10天，才終於在北107縣道15.7K一處石縫發現簡小弟的遺體。\n▼簡男聲聲喚「爸爸不會罵你」，才成功拉起遺體。（圖／東森新聞）\n檢視相片\n檢視相片\n根據《ETtoday》報導，簡男接獲消息後趕往溪邊，呆坐在沿岸的石頭上，望著搜救人員不發一語，後來警消、泰雅族義勇消防隊員發現，雖然簡小弟位置清晰可見，但怎麼樣就是撈不起來，簡男才緩緩走向前，輕聲喊著兒子的名字，啜泣表示 「爸爸不會罵你…」大家才成功拉起遺體，和去年就女兒的狀況十分相似，連警消都感嘆「真的很玄」。最後遺體打撈上岸，簡男也鼓起勇氣上前，緩緩打開屍袋再看兒子最後一眼，後續將由警方通報檢察官進行相驗，並將遺體發還家屬處理。\n（封面圖／東森新聞）\n"
"阜平县阜平镇易地扶贫搬迁安置点两区同建手工业厂房建设项目（一标段）废标公告","社会","废标日期：2019-09-03\n废标原因：投标文件递交截止时间前，投标单位不足3家\n项目名称：阜平县阜平镇易地扶贫搬迁安置点两区同建手工业厂房建设项目\n项目编码：HB2019088020040001\n项目联系人：韩工\n项目联系电话：18713565393\n采购人：阜平县阜平镇人民政府\n采购人地址：阜平县阜平县北街69号\n采购人联系方式：13833225665\n代理机构：金诺智信工程项目管理有限公司\n代理机构地址：唐山\n代理机构联系方式：0315-5661678\n备注：\n"
"美国南加州沉船致34人遇难 华裔教师和女儿在其中","社会","中国侨网9月4日电 据美国《侨报》报道，根据美国加州圣塔巴巴拉县局长发布的消息，南加沉船事件警方已打捞到了20具尸体，其中11名男性、9名女性。警方已联系到了30位遇难者的家人，另有4位乘客的家人无法联系到。根据学区声明，一名华裔高中物理教师和他的女儿也在沉船之上。\n弗里蒙特联合学区发言人布赖恩·基尔戈尔说，弗里蒙特美国高中的物理教师斯科特·陈(Scott Chan)和他的女儿也在船上。\n该学区在一份声明中表示，斯科特·陈过去三年在该校教授物理，深受学生喜爱。\n“他的学生知道，他是一名富有创新精神的老师，激发了学生对物理的热情。”声明中说，“他的去世对我们学区来说是一个巨大的悲剧。”\n据KTVU报道，弗里蒙特联合学区负责人金·华莱士说：“他在生活中有很多激情，并与家人分享这些激情，所以他们计划一个很棒的假期，进行一次他们喜欢的旅行。 “学生和工作人员都非常震惊，就像我们听到这个消息时一样。”\n斯科特·陈在他的领英(LinkedIn)主页上说，他的教学是由“研究实验室、电子、计算机和高性能汽车行业的热情和丰富的现实经验”浇灌的。(邱晨、董乐)\n"
"美国南加州沉船致34人遇难 华裔教师和女儿在其中","社会","中国侨网9月4日电 据美国《侨报》报道，根据美国加州圣塔巴巴拉县局长发布的消息，南加沉船事件警方已打捞到了20具尸体，其中11名男性、9名女性。警方已联系到了30位遇难者的家人，另有4位乘客的家人无法联系到。根据学区声明，一名华裔高中物理教师和他的女儿也在沉船之上。\n弗里蒙特联合学区发言人布赖恩·基尔戈尔说，弗里蒙特美国高中的物理教师斯科特·陈(Scott Chan)和他的女儿也在船上。\n该学区在一份声明中表示，斯科特·陈过去三年在该校教授物理，深受学生喜爱。\n“他的学生知道，他是一名富有创新精神的老师，激发了学生对物理的热情。”声明中说，“他的去世对我们学区来说是一个巨大的悲剧。”\n据KTVU报道，弗里蒙特联合学区负责人金·华莱士说：“他在生活中有很多激情，并与家人分享这些激情，所以他们计划一个很棒的假期，进行一次他们喜欢的旅行。 “学生和工作人员都非常震惊，就像我们听到这个消息时一样。”\n斯科特·陈在他的领英(LinkedIn)主页上说，他的教学是由“研究实验室、电子、计算机和高性能汽车行业的热情和丰富的现实经验”浇灌的。(邱晨、董乐)\n"
"新加坡总理夫人个人社交账号转帖撑香港警察","社会","新加坡总理夫人何晶今天（4日）上午在自己的社交媒体上转发撑警大联盟官方讨论区的帖子，帖子上写到：如果埋怨工作，如果觉得心里面委屈，先看看下图，3万人撑起700万人的安全，维护了300多万人正常上班秩序，休息片刻又要投入风风雨雨的工作，由衷敬佩！帖子里附有6张警察们工作之余劳累的就地睡着的图片。网友们纷纷在何晶的转帖下留言，“加油”“为了保护每个人的安全 你们保重 ”“向香港警察致敬”“辛苦了警察先生，幸运香港人民有你们这一群辛苦、劳累、正义的警察，是香港人的福气，支持警察！香港不能没有你们，请你们也要保护自己的安全！”“香港警察令人难以置信的纪律和克制”。也有人写到“这样的事决不能发生在新加坡，网上有太多误导信息”。（央视记者 邓雪梅）\n责编：陈亚楠\n"
